USGS	01594440	1986-05-28	139	A
USGS	01594440	1986-05-29	140	A
USGS	01594440	1986-05-30	136	A
USGS	01594440	1986-05-31	134	A
USGS	01594440	1986-06-01	130	A
USGS	01594440	1986-06-02	127	A
USGS	01594440	1986-06-03	126	A
USGS	01594440	1986-06-04	122	A
USGS	01594440	1986-06-05	122	A
USGS	01594440	1986-06-06	120	A
USGS	01594440	1986-06-07	118	A
USGS	01594440	1986-06-08	117	A
USGS	01594440	1986-06-09	127	A
USGS	01594440	1986-06-10	115	A
USGS	01594440	1986-06-11	110	A
USGS	01594440	1986-06-12	120	A
USGS	01594440	1986-06-13	393	A
USGS	01594440	1986-06-14	144	A
USGS	01594440	1986-06-15	114	A
USGS	01594440	1986-06-16	104	A
USGS	01594440	1986-06-17	99	A
USGS	01594440	1986-06-18	94	A
USGS	01594440	1986-06-19	92	A
USGS	01594440	1986-06-20	94	A
USGS	01594440	1986-06-21	124	A
USGS	01594440	1986-06-22	96	A
USGS	01594440	1986-06-23	86	A
USGS	01594440	1986-06-24	87	A
USGS	01594440	1986-06-25	87	A
USGS	01594440	1986-06-26	86	A
USGS	01594440	1986-06-27	81	A
USGS	01594440	1986-06-28	80	A
USGS	01594440	1986-06-29	90	A
USGS	01594440	1986-06-30	88	A
USGS	01594440	1986-07-01	79	A
USGS	01594440	1986-07-02	97	A
USGS	01594440	1986-07-03	170	A
USGS	01594440	1986-07-04	104	A
USGS	01594440	1986-07-05	85	A
USGS	01594440	1986-07-06	81	A
USGS	01594440	1986-07-07	78	A
USGS	01594440	1986-07-08	76	A
USGS	01594440	1986-07-09	78	A
USGS	01594440	1986-07-10	81	A
USGS	01594440	1986-07-11	81	A
USGS	01594440	1986-07-12	79	A
USGS	01594440	1986-07-13	79	A
USGS	01594440	1986-07-14	123	A
USGS	01594440	1986-07-15	108	A
USGS	01594440	1986-07-16	82	A
USGS	01594440	1986-07-17	93	A
USGS	01594440	1986-07-18	89	A
USGS	01594440	1986-07-19	147	A
USGS	01594440	1986-07-20	132	A
USGS	01594440	1986-07-21	353	A
USGS	01594440	1986-07-22	156	A
USGS	01594440	1986-07-23	100	A
USGS	01594440	1986-07-24	86	A
USGS	01594440	1986-07-25	81	A
USGS	01594440	1986-07-26	78	A
USGS	01594440	1986-07-27	77	A
USGS	01594440	1986-07-28	75	A
USGS	01594440	1986-07-29	73	A
USGS	01594440	1986-07-30	77	A
USGS	01594440	1986-07-31	74	A
USGS	01594440	1986-08-01	71	A
USGS	01594440	1986-08-02	85	A
USGS	01594440	1986-08-03	356	A
USGS	01594440	1986-08-04	145	A
USGS	01594440	1986-08-05	96	A
USGS	01594440	1986-08-06	86	A
USGS	01594440	1986-08-07	201	A
USGS	01594440	1986-08-08	149	A
USGS	01594440	1986-08-09	154	A
USGS	01594440	1986-08-10	94	A
USGS	01594440	1986-08-11	82	A
USGS	01594440	1986-08-12	81	A
USGS	01594440	1986-08-13	78	A
USGS	01594440	1986-08-14	76	A
USGS	01594440	1986-08-15	73	A
USGS	01594440	1986-08-16	71	A
USGS	01594440	1986-08-17	91	A
USGS	01594440	1986-08-18	176	A
USGS	01594440	1986-08-19	123	A
USGS	01594440	1986-08-20	113	A
USGS	01594440	1986-08-21	297	A
USGS	01594440	1986-08-22	280	A
USGS	01594440	1986-08-23	135	A
USGS	01594440	1986-08-24	94	A
USGS	01594440	1986-08-25	80	A
USGS	01594440	1986-08-26	74	A
USGS	01594440	1986-08-27	71	A
USGS	01594440	1986-08-28	86	A
USGS	01594440	1986-08-29	101	A
USGS	01594440	1986-08-30	79	A
USGS	01594440	1986-08-31	70	A
USGS	01594440	1986-09-01	67	A
USGS	01594440	1986-09-02	83	A
USGS	01594440	1986-09-03	106	A
USGS	01594440	1986-09-04	85	A
USGS	01594440	1986-09-05	77	A
USGS	01594440	1986-09-06	75	A
USGS	01594440	1986-09-07	72	A
USGS	01594440	1986-09-08	72	A
USGS	01594440	1986-09-09	70	A
USGS	01594440	1986-09-10	66	A
USGS	01594440	1986-09-11	65	A
USGS	01594440	1986-09-12	64	A
USGS	01594440	1986-09-13	62	A
USGS	01594440	1986-09-14	61	A
USGS	01594440	1986-09-15	59	A
USGS	01594440	1986-09-16	58	A
USGS	01594440	1986-09-17	56	A
USGS	01594440	1986-09-18	56	A
USGS	01594440	1986-09-19	56	A
USGS	01594440	1986-09-20	57	A
USGS	01594440	1986-09-21	60	A
USGS	01594440	1986-09-22	59	A
USGS	01594440	1986-09-23	59	A
USGS	01594440	1986-09-24	57	A
USGS	01594440	1986-09-25	59	A
USGS	01594440	1986-09-26	60	A
USGS	01594440	1986-09-27	60	A
USGS	01594440	1986-09-28	59	A
USGS	01594440	1986-09-29	59	A
USGS	01594440	1986-09-30	58	A
USGS	01594440	1986-10-01	59	A
USGS	01594440	1986-10-02	64	A
USGS	01594440	1986-10-03	66	A
USGS	01594440	1986-10-04	63	A
USGS	01594440	1986-10-05	63	A
USGS	01594440	1986-10-06	60	A
USGS	01594440	1986-10-07	57	A
USGS	01594440	1986-10-08	57	A
USGS	01594440	1986-10-09	58	A
USGS	01594440	1986-10-10	57	A
USGS	01594440	1986-10-11	57	A
USGS	01594440	1986-10-12	58	A
USGS	01594440	1986-10-13	63	A
USGS	01594440	1986-10-14	120	A
USGS	01594440	1986-10-15	164	A
USGS	01594440	1986-10-16	93	A
USGS	01594440	1986-10-17	77	A
USGS	01594440	1986-10-18	73	A
USGS	01594440	1986-10-19	71	A
USGS	01594440	1986-10-20	71	A
USGS	01594440	1986-10-21	70	A
USGS	01594440	1986-10-22	70	A
USGS	01594440	1986-10-23	71	A
USGS	01594440	1986-10-24	71	A
USGS	01594440	1986-10-25	70	A
USGS	01594440	1986-10-26	84	A
USGS	01594440	1986-10-27	115	A
USGS	01594440	1986-10-28	179	A
USGS	01594440	1986-10-29	129	A
USGS	01594440	1986-10-30	96	A
USGS	01594440	1986-10-31	86	A
USGS	01594440	1986-11-01	82	A
USGS	01594440	1986-11-02	159	A
USGS	01594440	1986-11-03	230	A
USGS	01594440	1986-11-04	121	A
USGS	01594440	1986-11-05	175	A
USGS	01594440	1986-11-06	597	A
USGS	01594440	1986-11-07	246	A
USGS	01594440	1986-11-08	330	A
USGS	01594440	1986-11-09	256	A
USGS	01594440	1986-11-10	149	A
USGS	01594440	1986-11-11	158	A
USGS	01594440	1986-11-12	496	A
USGS	01594440	1986-11-13	221	A
USGS	01594440	1986-11-14	145	A
USGS	01594440	1986-11-15	126	A
USGS	01594440	1986-11-16	123	A
USGS	01594440	1986-11-17	119	A
USGS	01594440	1986-11-18	114	A
USGS	01594440	1986-11-19	181	A
USGS	01594440	1986-11-20	171	A
USGS	01594440	1986-11-21	705	A
USGS	01594440	1986-11-22	400	A
USGS	01594440	1986-11-23	187	A
USGS	01594440	1986-11-24	161	A
USGS	01594440	1986-11-25	158	A
USGS	01594440	1986-11-26	270	A
USGS	01594440	1986-11-27	778	A
USGS	01594440	1986-11-28	326	A
USGS	01594440	1986-11-29	197	A
USGS	01594440	1986-11-30	166	A
USGS	01594440	1986-12-01	152	A
USGS	01594440	1986-12-02	200	A
USGS	01594440	1986-12-03	1110	A
USGS	01594440	1986-12-04	846	A
USGS	01594440	1986-12-05	274	A
USGS	01594440	1986-12-06	208	A
USGS	01594440	1986-12-07	184	A
USGS	01594440	1986-12-08	174	A
USGS	01594440	1986-12-09	191	A
USGS	01594440	1986-12-10	373	A
USGS	01594440	1986-12-11	285	A
USGS	01594440	1986-12-12	534	A
USGS	01594440	1986-12-13	308	A
USGS	01594440	1986-12-14	219	A
USGS	01594440	1986-12-15	192	A
USGS	01594440	1986-12-16	183	A
USGS	01594440	1986-12-17	177	A
USGS	01594440	1986-12-18	259	A
USGS	01594440	1986-12-19	569	A
USGS	01594440	1986-12-20	269	A
USGS	01594440	1986-12-21	212	A
USGS	01594440	1986-12-22	189	A
USGS	01594440	1986-12-23	177	A
USGS	01594440	1986-12-24	400	A:e
USGS	01594440	1986-12-25	2500	A:e
USGS	01594440	1986-12-26	2600	A:e
USGS	01594440	1986-12-27	830	A:e
USGS	01594440	1986-12-28	500	A:e
USGS	01594440	1986-12-29	320	A:e
USGS	01594440	1986-12-30	270	A:e
USGS	01594440	1986-12-31	456	A
USGS	01594440	1987-01-01	520	A
USGS	01594440	1987-01-02	753	A
USGS	01594440	1987-01-03	958	A
USGS	01594440	1987-01-04	652	A
USGS	01594440	1987-01-05	544	A
USGS	01594440	1987-01-06	569	A
USGS	01594440	1987-01-07	612	A
USGS	01594440	1987-01-08	413	A
USGS	01594440	1987-01-09	280	A
USGS	01594440	1987-01-10	239	A
USGS	01594440	1987-01-11	253	A
USGS	01594440	1987-01-12	238	A
USGS	01594440	1987-01-13	227	A
USGS	01594440	1987-01-14	218	A
USGS	01594440	1987-01-15	219	A
USGS	01594440	1987-01-16	220	A
USGS	01594440	1987-01-17	212	A
USGS	01594440	1987-01-18	268	A
USGS	01594440	1987-01-19	652	A
USGS	01594440	1987-01-20	1520	A
USGS	01594440	1987-01-21	637	A
USGS	01594440	1987-01-22	387	A
USGS	01594440	1987-01-23	356	A
USGS	01594440	1987-01-24	325	A
USGS	01594440	1987-01-25	302	A
USGS	01594440	1987-01-26	309	A
USGS	01594440	1987-01-27	330	A
USGS	01594440	1987-01-28	290	A
USGS	01594440	1987-01-29	262	A
USGS	01594440	1987-01-30	251	A
USGS	01594440	1987-01-31	262	A
USGS	01594440	1987-02-01	254	A
USGS	01594440	1987-02-02	259	A
USGS	01594440	1987-02-03	453	A
USGS	01594440	1987-02-04	591	A
USGS	01594440	1987-02-05	516	A
USGS	01594440	1987-02-06	343	A
USGS	01594440	1987-02-07	306	A
USGS	01594440	1987-02-08	331	A
USGS	01594440	1987-02-09	351	A
USGS	01594440	1987-02-10	276	A
USGS	01594440	1987-02-11	244	A
USGS	01594440	1987-02-12	243	A
USGS	01594440	1987-02-13	257	A
USGS	01594440	1987-02-14	233	A
USGS	01594440	1987-02-15	218	A
USGS	01594440	1987-02-16	193	A
USGS	01594440	1987-02-17	202	A
USGS	01594440	1987-02-18	198	A
USGS	01594440	1987-02-19	194	A
USGS	01594440	1987-02-20	188	A
USGS	01594440	1987-02-21	187	A
USGS	01594440	1987-02-22	190	A
USGS	01594440	1987-02-23	213	A
USGS	01594440	1987-02-24	361	A
USGS	01594440	1987-02-25	368	A
USGS	01594440	1987-02-26	305	A
USGS	01594440	1987-02-27	278	A
USGS	01594440	1987-02-28	262	A
USGS	01594440	1987-03-01	943	A
USGS	01594440	1987-03-02	2270	A
USGS	01594440	1987-03-03	830	A
USGS	01594440	1987-03-04	436	A
USGS	01594440	1987-03-05	327	A
USGS	01594440	1987-03-06	282	A
USGS	01594440	1987-03-07	264	A
USGS	01594440	1987-03-08	255	A
USGS	01594440	1987-03-09	249	A
USGS	01594440	1987-03-10	261	A
USGS	01594440	1987-03-11	268	A
USGS	01594440	1987-03-12	262	A
USGS	01594440	1987-03-13	265	A
USGS	01594440	1987-03-14	261	A
USGS	01594440	1987-03-15	258	A
USGS	01594440	1987-03-16	256	A
USGS	01594440	1987-03-17	231	A
USGS	01594440	1987-03-18	250	A
USGS	01594440	1987-03-19	249	A
USGS	01594440	1987-03-20	246	A
USGS	01594440	1987-03-21	243	A
USGS	01594440	1987-03-22	240	A
USGS	01594440	1987-03-23	235	A
USGS	01594440	1987-03-24	231	A
USGS	01594440	1987-03-25	219	A
USGS	01594440	1987-03-26	232	A
USGS	01594440	1987-03-27	233	A
USGS	01594440	1987-03-28	245	A
USGS	01594440	1987-03-29	243	A
USGS	01594440	1987-03-30	195	A
USGS	01594440	1987-03-31	340	A
USGS	01594440	1987-04-01	735	A
USGS	01594440	1987-04-02	468	A
USGS	01594440	1987-04-03	437	A
USGS	01594440	1987-04-04	588	A
USGS	01594440	1987-04-05	1200	A
USGS	01594440	1987-04-06	574	A
USGS	01594440	1987-04-07	600	A
USGS	01594440	1987-04-08	712	A
USGS	01594440	1987-04-09	839	A
USGS	01594440	1987-04-10	843	A
USGS	01594440	1987-04-11	397	A
USGS	01594440	1987-04-12	281	A
USGS	01594440	1987-04-13	270	A
USGS	01594440	1987-04-14	258	A
USGS	01594440	1987-04-15	252	A
USGS	01594440	1987-04-16	284	A
USGS	01594440	1987-04-17	616	A
USGS	01594440	1987-04-18	619	A
USGS	01594440	1987-04-19	370	A
USGS	01594440	1987-04-20	313	A
USGS	01594440	1987-04-21	375	A
USGS	01594440	1987-04-22	388	A
USGS	01594440	1987-04-23	284	A
USGS	01594440	1987-04-24	277	A
USGS	01594440	1987-04-25	492	A
USGS	01594440	1987-04-26	347	A
USGS	01594440	1987-04-27	271	A
USGS	01594440	1987-04-28	240	A
USGS	01594440	1987-04-29	234	A
USGS	01594440	1987-04-30	231	A
USGS	01594440	1987-05-01	220	A
USGS	01594440	1987-05-02	215	A
USGS	01594440	1987-05-03	218	A
USGS	01594440	1987-05-04	436	A
USGS	01594440	1987-05-05	837	A
USGS	01594440	1987-05-06	383	A
USGS	01594440	1987-05-07	289	A
USGS	01594440	1987-05-08	246	A
USGS	01594440	1987-05-09	228	A
USGS	01594440	1987-05-10	212	A
USGS	01594440	1987-05-11	208	A
USGS	01594440	1987-05-12	208	A
USGS	01594440	1987-05-13	237	A
USGS	01594440	1987-05-14	209	A
USGS	01594440	1987-05-15	232	A
USGS	01594440	1987-05-16	271	A
USGS	01594440	1987-05-17	215	A
USGS	01594440	1987-05-18	204	A
USGS	01594440	1987-05-19	181	A
USGS	01594440	1987-05-20	228	A
USGS	01594440	1987-05-21	344	A
USGS	01594440	1987-05-22	239	A
USGS	01594440	1987-05-23	246	A
USGS	01594440	1987-05-24	1110	A
USGS	01594440	1987-05-25	441	A
USGS	01594440	1987-05-26	268	A
USGS	01594440	1987-05-27	218	A
USGS	01594440	1987-05-28	182	A
USGS	01594440	1987-05-29	171	A
USGS	01594440	1987-05-30	164	A
USGS	01594440	1987-05-31	166	A
USGS	01594440	1987-06-01	163	A
USGS	01594440	1987-06-02	156	A
USGS	01594440	1987-06-03	149	A
USGS	01594440	1987-06-04	217	A
USGS	01594440	1987-06-05	832	A
USGS	01594440	1987-06-06	331	A
USGS	01594440	1987-06-07	194	A
USGS	01594440	1987-06-08	173	A
USGS	01594440	1987-06-09	163	A
USGS	01594440	1987-06-10	158	A
USGS	01594440	1987-06-11	152	A
USGS	01594440	1987-06-12	149	A
USGS	01594440	1987-06-13	162	A
USGS	01594440	1987-06-14	165	A
USGS	01594440	1987-06-15	162	A
USGS	01594440	1987-06-16	151	A
USGS	01594440	1987-06-17	144	A
USGS	01594440	1987-06-18	141	A
USGS	01594440	1987-06-19	138	A
USGS	01594440	1987-06-20	137	A
USGS	01594440	1987-06-21	148	A
USGS	01594440	1987-06-22	171	A
USGS	01594440	1987-06-23	340	A
USGS	01594440	1987-06-24	177	A
USGS	01594440	1987-06-25	146	A
USGS	01594440	1987-06-26	140	A
USGS	01594440	1987-06-27	207	A
USGS	01594440	1987-06-28	158	A
USGS	01594440	1987-06-29	127	A
USGS	01594440	1987-06-30	121	A
USGS	01594440	1987-07-01	292	A
USGS	01594440	1987-07-02	607	A
USGS	01594440	1987-07-03	300	A
USGS	01594440	1987-07-04	177	A
USGS	01594440	1987-07-05	139	A
USGS	01594440	1987-07-06	123	A
USGS	01594440	1987-07-07	146	A
USGS	01594440	1987-07-08	171	A
USGS	01594440	1987-07-09	180	A
USGS	01594440	1987-07-10	163	A
USGS	01594440	1987-07-11	171	A
USGS	01594440	1987-07-12	180	A
USGS	01594440	1987-07-13	346	A
USGS	01594440	1987-07-14	196	A
USGS	01594440	1987-07-15	270	A
USGS	01594440	1987-07-16	184	A
USGS	01594440	1987-07-17	169	A
USGS	01594440	1987-07-18	157	A
USGS	01594440	1987-07-19	149	A
USGS	01594440	1987-07-20	148	A
USGS	01594440	1987-07-21	142	A
USGS	01594440	1987-07-22	141	A
USGS	01594440	1987-07-23	112	A
USGS	01594440	1987-07-24	87	A
USGS	01594440	1987-07-25	124	A
USGS	01594440	1987-07-26	141	A
USGS	01594440	1987-07-27	95	A
USGS	01594440	1987-07-28	101	A
USGS	01594440	1987-07-29	91	A
USGS	01594440	1987-07-30	78	A
USGS	01594440	1987-07-31	78	A
USGS	01594440	1987-08-01	78	A
USGS	01594440	1987-08-02	83	A
USGS	01594440	1987-08-03	80	A
USGS	01594440	1987-08-04	78	A
USGS	01594440	1987-08-05	81	A
USGS	01594440	1987-08-06	163	A
USGS	01594440	1987-08-07	106	A
USGS	01594440	1987-08-08	89	A
USGS	01594440	1987-08-09	88	A
USGS	01594440	1987-08-10	126	A
USGS	01594440	1987-08-11	86	A
USGS	01594440	1987-08-12	79	A
USGS	01594440	1987-08-13	76	A
USGS	01594440	1987-08-14	74	A
USGS	01594440	1987-08-15	75	A
USGS	01594440	1987-08-16	80	A
USGS	01594440	1987-08-17	85	A
USGS	01594440	1987-08-18	81	A
USGS	01594440	1987-08-19	75	A
USGS	01594440	1987-08-20	75	A
USGS	01594440	1987-08-21	75	A
USGS	01594440	1987-08-22	79	A
USGS	01594440	1987-08-23	102	A
USGS	01594440	1987-08-24	90	A
USGS	01594440	1987-08-25	76	A
USGS	01594440	1987-08-26	74	A
USGS	01594440	1987-08-27	74	A
USGS	01594440	1987-08-28	91	A
USGS	01594440	1987-08-29	93	A
USGS	01594440	1987-08-30	79	A
USGS	01594440	1987-08-31	77	A
USGS	01594440	1987-09-01	127	A
USGS	01594440	1987-09-02	113	A
USGS	01594440	1987-09-03	82	A
USGS	01594440	1987-09-04	75	A
USGS	01594440	1987-09-05	74	A
USGS	01594440	1987-09-06	101	A
USGS	01594440	1987-09-07	178	A
USGS	01594440	1987-09-08	193	A
USGS	01594440	1987-09-09	851	A
USGS	01594440	1987-09-10	319	A
USGS	01594440	1987-09-11	289	A
USGS	01594440	1987-09-12	300	A
USGS	01594440	1987-09-13	938	A
USGS	01594440	1987-09-14	1520	A
USGS	01594440	1987-09-15	413	A
USGS	01594440	1987-09-16	410	A
USGS	01594440	1987-09-17	363	A
USGS	01594440	1987-09-18	850	A
USGS	01594440	1987-09-19	1580	A
USGS	01594440	1987-09-20	422	A
USGS	01594440	1987-09-21	346	A
USGS	01594440	1987-09-22	286	A
USGS	01594440	1987-09-23	195	A
USGS	01594440	1987-09-24	199	A
USGS	01594440	1987-09-25	224	A
USGS	01594440	1987-09-26	214	A
USGS	01594440	1987-09-27	203	A
USGS	01594440	1987-09-28	188	A
USGS	01594440	1987-09-29	157	A
USGS	01594440	1987-09-30	161	A
USGS	01594440	1987-10-01	164	A
USGS	01594440	1987-10-02	153	A
USGS	01594440	1987-10-03	131	A
USGS	01594440	1987-10-04	152	A
USGS	01594440	1987-10-05	128	A
USGS	01594440	1987-10-06	106	A
USGS	01594440	1987-10-07	168	A
USGS	01594440	1987-10-08	165	A
USGS	01594440	1987-10-09	115	A
USGS	01594440	1987-10-10	105	A
USGS	01594440	1987-10-11	105	A
USGS	01594440	1987-10-12	104	A
USGS	01594440	1987-10-13	103	A
USGS	01594440	1987-10-14	99	A
USGS	01594440	1987-10-15	99	A
USGS	01594440	1987-10-16	99	A
USGS	01594440	1987-10-17	100	A
USGS	01594440	1987-10-18	101	A
USGS	01594440	1987-10-19	102	A
USGS	01594440	1987-10-20	105	A
USGS	01594440	1987-10-21	105	A
USGS	01594440	1987-10-22	109	A
USGS	01594440	1987-10-23	109	A
USGS	01594440	1987-10-24	107	A
USGS	01594440	1987-10-25	106	A
USGS	01594440	1987-10-26	106	A
USGS	01594440	1987-10-27	118	A
USGS	01594440	1987-10-28	832	A
USGS	01594440	1987-10-29	601	A
USGS	01594440	1987-10-30	198	A
USGS	01594440	1987-10-31	166	A
USGS	01594440	1987-11-01	151	A
USGS	01594440	1987-11-02	143	A
USGS	01594440	1987-11-03	137	A
USGS	01594440	1987-11-04	134	A
USGS	01594440	1987-11-05	136	A
USGS	01594440	1987-11-06	128	A
USGS	01594440	1987-11-07	125	A
USGS	01594440	1987-11-08	127	A
USGS	01594440	1987-11-09	129	A
USGS	01594440	1987-11-10	143	A
USGS	01594440	1987-11-11	476	A
USGS	01594440	1987-11-12	389	A
USGS	01594440	1987-11-13	445	A
USGS	01594440	1987-11-14	421	A
USGS	01594440	1987-11-15	366	A
USGS	01594440	1987-11-16	284	A
USGS	01594440	1987-11-17	264	A
USGS	01594440	1987-11-18	280	A
USGS	01594440	1987-11-19	272	A
USGS	01594440	1987-11-20	202	A
USGS	01594440	1987-11-21	181	A
USGS	01594440	1987-11-22	165	A
USGS	01594440	1987-11-23	158	A
USGS	01594440	1987-11-24	158	A
USGS	01594440	1987-11-25	154	A
USGS	01594440	1987-11-26	151	A
USGS	01594440	1987-11-27	149	A
USGS	01594440	1987-11-28	218	A
USGS	01594440	1987-11-29	687	A
USGS	01594440	1987-11-30	2720	A
USGS	01594440	1987-12-01	1250	A
USGS	01594440	1987-12-02	482	A
USGS	01594440	1987-12-03	361	A
USGS	01594440	1987-12-04	351	A
USGS	01594440	1987-12-05	438	A
USGS	01594440	1987-12-06	328	A
USGS	01594440	1987-12-07	294	A
USGS	01594440	1987-12-08	274	A
USGS	01594440	1987-12-09	240	A
USGS	01594440	1987-12-10	215	A
USGS	01594440	1987-12-11	342	A
USGS	01594440	1987-12-12	279	A
USGS	01594440	1987-12-13	225	A
USGS	01594440	1987-12-14	204	A
USGS	01594440	1987-12-15	326	A
USGS	01594440	1987-12-16	601	A
USGS	01594440	1987-12-17	319	A
USGS	01594440	1987-12-18	246	A
USGS	01594440	1987-12-19	220	A
USGS	01594440	1987-12-20	252	A
USGS	01594440	1987-12-21	318	A
USGS	01594440	1987-12-22	280	A
USGS	01594440	1987-12-23	405	A
USGS	01594440	1987-12-24	453	A
USGS	01594440	1987-12-25	334	A
USGS	01594440	1987-12-26	380	A
USGS	01594440	1987-12-27	430	A
USGS	01594440	1987-12-28	325	A
USGS	01594440	1987-12-29	468	A
USGS	01594440	1987-12-30	403	A
USGS	01594440	1987-12-31	384	A
USGS	01594440	1988-01-01	341	A
USGS	01594440	1988-01-02	288	A
USGS	01594440	1988-01-03	267	A
USGS	01594440	1988-01-04	273	A
USGS	01594440	1988-01-05	260	A:e
