Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,08-Jun-2003,23:15:00,08-Jun-2003 23:15:00,6.93,72.7,0.07,17.66,63.788,6.73,71.1,4.3
Patuxent River - Jug Bay,08-Jun-2003,23:30:00,08-Jun-2003 23:30:00,6.96,72.9,0.07,17.58,63.644,6.75,71.4,4.5
Patuxent River - Jug Bay,08-Jun-2003,23:45:00,08-Jun-2003 23:45:00,6.96,73.0,0.07,17.62,63.716,6.74,72.3,4.5
Patuxent River - Jug Bay,09-Jun-2003,00:00:00,09-Jun-2003 00:00:00,7.03,73.4,0.07,17.44,63.392,6.75,78.8,4.7
Patuxent River - Jug Bay,09-Jun-2003,00:15:00,09-Jun-2003 00:15:00,7.05,73.7,0.07,17.42,63.356,6.76,78.4,4.8
Patuxent River - Jug Bay,09-Jun-2003,00:30:00,09-Jun-2003 00:30:00,7.07,73.8,0.07,17.4,63.32,6.76,80.8,4.9
Patuxent River - Jug Bay,09-Jun-2003,00:45:00,09-Jun-2003 00:45:00,7.07,73.8,0.07,17.39,63.302,6.77,81.9,4.7
Patuxent River - Jug Bay,09-Jun-2003,01:00:00,09-Jun-2003 01:00:00,7.1,74.0,0.07,17.36,63.248,6.77,85.6,4.8
Patuxent River - Jug Bay,09-Jun-2003,01:15:00,09-Jun-2003 01:15:00,7.09,74.0,0.07,17.37,63.266,6.77,85.5,4.9
Patuxent River - Jug Bay,09-Jun-2003,01:30:00,09-Jun-2003 01:30:00,7.08,73.8,0.07,17.36,63.248,6.77,94.4,5.4
Patuxent River - Jug Bay,09-Jun-2003,01:45:00,09-Jun-2003 01:45:00,7.07,73.7,0.07,17.37,63.266,6.77,96.0,5.2
Patuxent River - Jug Bay,09-Jun-2003,02:00:00,09-Jun-2003 02:00:00,7.07,73.8,0.07,17.4,63.32,6.78,103.8,5.3
Patuxent River - Jug Bay,09-Jun-2003,02:15:00,09-Jun-2003 02:15:00,7.05,73.5,0.07,17.37,63.266,6.79,107.7,5.7
Patuxent River - Jug Bay,09-Jun-2003,02:30:00,09-Jun-2003 02:30:00,7.01,73.2,0.07,17.43,63.374,6.77,116.0,5.4
Patuxent River - Jug Bay,09-Jun-2003,02:45:00,09-Jun-2003 02:45:00,6.95,72.5,0.07,17.38,63.284,6.78,128.2,5.8
Patuxent River - Jug Bay,09-Jun-2003,03:00:00,09-Jun-2003 03:00:00,6.98,72.8,0.07,17.38,63.284,6.78,128.9,5.3
Patuxent River - Jug Bay,09-Jun-2003,03:15:00,09-Jun-2003 03:15:00,6.92,72.2,0.07,17.38,63.284,6.76,110.4,5.8
Patuxent River - Jug Bay,09-Jun-2003,03:30:00,09-Jun-2003 03:30:00,6.89,71.9,0.07,17.4,63.32,6.77,119.0,5.7
Patuxent River - Jug Bay,09-Jun-2003,03:45:00,09-Jun-2003 03:45:00,6.87,71.7,0.07,17.41,63.338,6.75,116.2,5.8
Patuxent River - Jug Bay,09-Jun-2003,04:00:00,09-Jun-2003 04:00:00,6.88,71.8,0.07,17.38,63.284,6.78,112.4,5.3
Patuxent River - Jug Bay,09-Jun-2003,04:15:00,09-Jun-2003 04:15:00,6.89,71.9,0.07,17.37,63.266,6.78,109.1,6.3
Patuxent River - Jug Bay,09-Jun-2003,04:30:00,09-Jun-2003 04:30:00,6.93,72.2,0.07,17.34,63.212,6.77,128.9,5.2
Patuxent River - Jug Bay,09-Jun-2003,04:45:00,09-Jun-2003 04:45:00,6.76,70.5,0.07,17.39,63.302,6.76,94.5,5.2
Patuxent River - Jug Bay,09-Jun-2003,05:00:00,09-Jun-2003 05:00:00,6.86,71.5,0.07,17.33,63.194,6.77,112.9,5.0
Patuxent River - Jug Bay,09-Jun-2003,05:15:00,09-Jun-2003 05:15:00,6.76,70.5,0.07,17.33,63.194,6.74,106.9,5.5
Patuxent River - Jug Bay,09-Jun-2003,05:30:00,09-Jun-2003 05:30:00,6.71,69.9,0.07,17.33,63.194,6.76,102.5,5.4
Patuxent River - Jug Bay,09-Jun-2003,05:45:00,09-Jun-2003 05:45:00,6.66,69.4,0.07,17.33,63.194,6.75,101.1,5.5
Patuxent River - Jug Bay,09-Jun-2003,06:00:00,09-Jun-2003 06:00:00,6.6,68.7,0.07,17.29,63.122,6.77,96.3,5.0
Patuxent River - Jug Bay,09-Jun-2003,06:15:00,09-Jun-2003 06:15:00,6.53,68.0,0.07,17.28,63.104,6.75,96.2,5.7
Patuxent River - Jug Bay,09-Jun-2003,06:30:00,09-Jun-2003 06:30:00,6.51,67.8,0.07,17.28,63.104,6.73,94.9,4.9
Patuxent River - Jug Bay,09-Jun-2003,06:45:00,09-Jun-2003 06:45:00,6.43,66.9,0.07,17.27,63.086,6.74,94.5,5.3
Patuxent River - Jug Bay,09-Jun-2003,07:00:00,09-Jun-2003 07:00:00,6.41,66.7,0.07,17.26,63.068,6.73,100.5,4.9
Patuxent River - Jug Bay,09-Jun-2003,07:15:00,09-Jun-2003 07:15:00,6.35,66.1,0.07,17.27,63.086,6.73,91.4,5.2
Patuxent River - Jug Bay,09-Jun-2003,07:30:00,09-Jun-2003 07:30:00,6.31,65.6,0.07,17.27,63.086,6.73,98.8,5.0
Patuxent River - Jug Bay,09-Jun-2003,07:45:00,09-Jun-2003 07:45:00,6.24,65.0,0.07,17.31,63.158,6.7,96.1,5.3
Patuxent River - Jug Bay,09-Jun-2003,08:00:00,09-Jun-2003 08:00:00,6.2,64.6,0.07,17.3,63.14,6.7,96.6,4.5
Patuxent River - Jug Bay,09-Jun-2003,08:15:00,09-Jun-2003 08:15:00,6.21,64.7,0.07,17.33,63.194,6.71,92.7,4.8
Patuxent River - Jug Bay,09-Jun-2003,08:30:00,09-Jun-2003 08:30:00,6.24,65.0,0.07,17.33,63.194,6.71,87.5,5.0
Patuxent River - Jug Bay,09-Jun-2003,08:45:00,09-Jun-2003 08:45:00,6.25,65.2,0.07,17.34,63.212,6.71,98.3,4.9
Patuxent River - Jug Bay,09-Jun-2003,09:00:00,09-Jun-2003 09:00:00,6.26,65.3,0.07,17.35,63.23,6.7,79.7,5.1
Patuxent River - Jug Bay,09-Jun-2003,09:15:00,09-Jun-2003 09:15:00,6.31,65.8,0.07,17.38,63.284,6.69,77.4,4.2
Patuxent River - Jug Bay,09-Jun-2003,09:30:00,09-Jun-2003 09:30:00,6.32,66.0,0.07,17.42,63.356,6.67,68.8,4.8
Patuxent River - Jug Bay,09-Jun-2003,09:45:00,09-Jun-2003 09:45:00,6.31,65.9,0.07,17.44,63.392,6.69,61.8,4.5
Patuxent River - Jug Bay,09-Jun-2003,10:00:00,09-Jun-2003 10:00:00,6.31,66.0,0.07,17.48,63.464,6.69,59.1,4.4
Patuxent River - Jug Bay,09-Jun-2003,10:15:00,09-Jun-2003 10:15:00,6.34,66.3,0.07,17.51,63.518,6.69,56.8,4.3
Patuxent River - Jug Bay,09-Jun-2003,10:30:00,09-Jun-2003 10:30:00,6.35,66.4,0.07,17.45,63.41,6.68,55.9,4.3
Patuxent River - Jug Bay,09-Jun-2003,10:45:00,09-Jun-2003 10:45:00,6.35,66.4,0.07,17.47,63.446,6.69,55.6,4.3
Patuxent River - Jug Bay,09-Jun-2003,11:00:00,09-Jun-2003 11:00:00,6.39,66.8,0.07,17.5,63.5,6.69,56.0,4.8
Patuxent River - Jug Bay,09-Jun-2003,11:15:00,09-Jun-2003 11:15:00,6.42,67.1,0.07,17.52,63.536,6.69,55.1,4.1
Patuxent River - Jug Bay,09-Jun-2003,11:30:00,09-Jun-2003 11:30:00,6.43,67.2,0.07,17.52,63.536,6.7,55.3,4.4
Patuxent River - Jug Bay,09-Jun-2003,11:45:00,09-Jun-2003 11:45:00,6.43,67.4,0.07,17.56,63.608,6.71,54.9,4.4
Patuxent River - Jug Bay,09-Jun-2003,12:00:00,09-Jun-2003 12:00:00,6.46,67.6,0.07,17.58,63.644,6.71,55.4,3.9
Patuxent River - Jug Bay,09-Jun-2003,12:15:00,09-Jun-2003 12:15:00,6.47,67.9,0.07,17.62,63.716,6.71,54.2,4.4
Patuxent River - Jug Bay,09-Jun-2003,12:30:00,09-Jun-2003 12:30:00,6.5,68.3,0.07,17.69,63.842,6.72,53.8,4.2
Patuxent River - Jug Bay,09-Jun-2003,12:45:00,09-Jun-2003 12:45:00,6.52,68.6,0.07,17.73,63.914,6.72,54.1,4.5
Patuxent River - Jug Bay,09-Jun-2003,13:00:00,09-Jun-2003 13:00:00,6.6,69.4,0.07,17.79,64.022,6.72,54.8,3.9
Patuxent River - Jug Bay,09-Jun-2003,13:15:00,09-Jun-2003 13:15:00,6.7,70.6,0.07,17.89,64.202,6.74,54.2,4.1
Patuxent River - Jug Bay,09-Jun-2003,13:30:00,09-Jun-2003 13:30:00,6.74,71.2,0.07,17.99,64.382,6.74,53.9,3.9
Patuxent River - Jug Bay,09-Jun-2003,13:45:00,09-Jun-2003 13:45:00,6.8,72.0,0.07,18.12,64.616,6.76,53.1,3.9
Patuxent River - Jug Bay,09-Jun-2003,14:00:00,09-Jun-2003 14:00:00,6.88,73.0,0.07,18.21,64.778,6.77,60.2,4.1
Patuxent River - Jug Bay,09-Jun-2003,14:15:00,09-Jun-2003 14:15:00,6.95,73.9,0.07,18.31,64.958,6.77,67.4,4.7
Patuxent River - Jug Bay,09-Jun-2003,14:30:00,09-Jun-2003 14:30:00,6.97,74.7,0.07,18.68,65.624,6.78,68.6,4.8
Patuxent River - Jug Bay,09-Jun-2003,14:45:00,09-Jun-2003 14:45:00,7.01,75.2,0.07,18.74,65.732,6.79,64.3,4.2
Patuxent River - Jug Bay,09-Jun-2003,15:00:00,09-Jun-2003 15:00:00,6.98,74.9,0.07,18.74,65.732,6.78,64.0,4.6
Patuxent River - Jug Bay,09-Jun-2003,15:15:00,09-Jun-2003 15:15:00,7.05,75.8,0.07,18.82,65.876,6.79,61.2,4.1
Patuxent River - Jug Bay,09-Jun-2003,15:30:00,09-Jun-2003 15:30:00,7.05,75.9,0.07,18.92,66.056,6.79,59.8,4.0
Patuxent River - Jug Bay,09-Jun-2003,15:45:00,09-Jun-2003 15:45:00,7.05,76.0,0.07,18.93,66.074,6.78,66.6,4.2
Patuxent River - Jug Bay,09-Jun-2003,16:00:00,09-Jun-2003 16:00:00,7.17,77.0,0.07,18.79,65.822,6.8,59.6,4.0
Patuxent River - Jug Bay,09-Jun-2003,16:15:00,09-Jun-2003 16:15:00,7.13,76.7,0.07,18.93,66.074,6.79,56.7,4.2
Patuxent River - Jug Bay,09-Jun-2003,16:30:00,09-Jun-2003 16:30:00,7.17,77.3,0.07,18.96,66.128,6.79,57.5,3.7
Patuxent River - Jug Bay,09-Jun-2003,16:45:00,09-Jun-2003 16:45:00,7.14,77.0,0.07,18.99,66.182,6.79,57.6,3.8
Patuxent River - Jug Bay,09-Jun-2003,17:00:00,09-Jun-2003 17:00:00,7.15,77.1,0.07,19.02,66.236,6.77,58.5,4.1
Patuxent River - Jug Bay,09-Jun-2003,17:15:00,09-Jun-2003 17:15:00,7.18,77.2,0.07,18.89,66.002,6.78,62.9,4.1
Patuxent River - Jug Bay,09-Jun-2003,17:30:00,09-Jun-2003 17:30:00,7.13,76.9,0.07,18.97,66.146,6.78,56.3,3.6
Patuxent River - Jug Bay,09-Jun-2003,17:45:00,09-Jun-2003 17:45:00,7.09,76.6,0.07,19.1,66.38,6.77,54.6,3.7
Patuxent River - Jug Bay,09-Jun-2003,18:00:00,09-Jun-2003 18:00:00,7.07,76.6,0.07,19.22,66.596,6.77,52.3,3.5
Patuxent River - Jug Bay,09-Jun-2003,18:15:00,09-Jun-2003 18:15:00,7.08,76.5,0.07,19.08,66.344,6.76,56.8,4.2
Patuxent River - Jug Bay,09-Jun-2003,18:30:00,09-Jun-2003 18:30:00,7.04,76.1,0.07,19.09,66.362,6.77,57.5,4.2
Patuxent River - Jug Bay,09-Jun-2003,18:45:00,09-Jun-2003 18:45:00,6.96,75.3,0.07,19.12,66.416,6.76,57.1,4.0
Patuxent River - Jug Bay,09-Jun-2003,19:00:00,09-Jun-2003 19:00:00,6.98,75.4,0.07,19.11,66.398,6.75,63.1,3.9
Patuxent River - Jug Bay,09-Jun-2003,19:15:00,09-Jun-2003 19:15:00,6.94,75.0,0.07,19.05,66.29,6.75,56.0,3.4
Patuxent River - Jug Bay,09-Jun-2003,19:30:00,09-Jun-2003 19:30:00,6.9,74.4,0.07,19.01,66.218,6.75,49.9,4.1
Patuxent River - Jug Bay,09-Jun-2003,19:45:00,09-Jun-2003 19:45:00,6.88,74.1,0.07,18.92,66.056,6.74,53.0,3.7
Patuxent River - Jug Bay,09-Jun-2003,20:00:00,09-Jun-2003 20:00:00,6.82,73.5,0.07,18.95,66.11,6.74,52.0,3.5
Patuxent River - Jug Bay,09-Jun-2003,20:15:00,09-Jun-2003 20:15:00,6.79,73.0,0.07,18.87,65.966,6.74,49.6,2.9
Patuxent River - Jug Bay,09-Jun-2003,20:30:00,09-Jun-2003 20:30:00,6.8,73.0,0.07,18.8,65.84,6.72,49.7,3.8
Patuxent River - Jug Bay,09-Jun-2003,20:45:00,09-Jun-2003 20:45:00,6.75,72.5,0.07,18.78,65.804,6.72,48.5,4.1
Patuxent River - Jug Bay,09-Jun-2003,21:00:00,09-Jun-2003 21:00:00,6.74,72.2,0.07,18.7,65.66,6.73,47.4,4.2
Patuxent River - Jug Bay,09-Jun-2003,21:15:00,09-Jun-2003 21:15:00,6.73,72.0,0.07,18.62,65.516,6.73,46.0,3.6
Patuxent River - Jug Bay,09-Jun-2003,21:30:00,09-Jun-2003 21:30:00,6.75,72.2,0.07,18.55,65.39,6.72,45.7,3.7
Patuxent River - Jug Bay,09-Jun-2003,21:45:00,09-Jun-2003 21:45:00,6.72,71.8,0.07,18.55,65.39,6.72,42.6,4.2
Patuxent River - Jug Bay,09-Jun-2003,22:00:00,09-Jun-2003 22:00:00,6.72,71.8,0.07,18.49,65.282,6.71,40.8,3.3
Patuxent River - Jug Bay,09-Jun-2003,22:15:00,09-Jun-2003 22:15:00,6.67,71.2,0.07,18.47,65.246,6.71,36.0,3.4
Patuxent River - Jug Bay,09-Jun-2003,22:30:00,09-Jun-2003 22:30:00,6.62,70.6,0.07,18.46,65.228,6.66,36.2,3.8
Patuxent River - Jug Bay,09-Jun-2003,22:45:00,09-Jun-2003 22:45:00,6.6,70.4,0.07,18.43,65.174,6.7,32.4,3.0
Patuxent River - Jug Bay,09-Jun-2003,23:00:00,09-Jun-2003 23:00:00,6.56,69.9,0.07,18.4,65.12,6.69,33.7,3.1
Patuxent River - Jug Bay,09-Jun-2003,23:15:00,09-Jun-2003 23:15:00,6.61,70.4,0.07,18.4,65.12,6.69,37.7,3.5
Patuxent River - Jug Bay,09-Jun-2003,23:30:00,09-Jun-2003 23:30:00,6.58,70.1,0.07,18.38,65.084,6.69,33.1,3.3
Patuxent River - Jug Bay,09-Jun-2003,23:45:00,09-Jun-2003 23:45:00,6.59,70.1,0.07,18.37,65.066,6.69,33.0,3.3
Patuxent River - Jug Bay,10-Jun-2003,00:00:00,10-Jun-2003 00:00:00,6.58,70.1,0.07,18.36,65.048,6.69,35.7,3.6
Patuxent River - Jug Bay,10-Jun-2003,00:15:00,10-Jun-2003 00:15:00,6.58,70.0,0.07,18.36,65.048,6.69,32.4,3.0
Patuxent River - Jug Bay,10-Jun-2003,00:30:00,10-Jun-2003 00:30:00,6.51,69.2,0.07,18.33,64.994,6.69,32.5,2.8
Patuxent River - Jug Bay,10-Jun-2003,00:45:00,10-Jun-2003 00:45:00,6.45,68.5,0.07,18.3,64.94,6.69,31.3,3.7
Patuxent River - Jug Bay,10-Jun-2003,01:00:00,10-Jun-2003 01:00:00,6.48,68.8,0.07,18.29,64.922,6.69,31.6,4.1
Patuxent River - Jug Bay,10-Jun-2003,01:15:00,10-Jun-2003 01:15:00,6.46,68.7,0.07,18.29,64.922,6.69,31.6,4.0
Patuxent River - Jug Bay,10-Jun-2003,01:30:00,10-Jun-2003 01:30:00,6.39,67.9,0.07,18.29,64.922,6.69,31.8,3.1
Patuxent River - Jug Bay,10-Jun-2003,01:45:00,10-Jun-2003 01:45:00,6.49,68.9,0.07,18.28,64.904,6.7,30.5,3.1
Patuxent River - Jug Bay,10-Jun-2003,02:00:00,10-Jun-2003 02:00:00,6.59,70.1,0.07,18.27,64.886,6.7,32.5,3.5
Patuxent River - Jug Bay,10-Jun-2003,02:15:00,10-Jun-2003 02:15:00,6.64,70.5,0.07,18.22,64.796,6.7,32.1,3.0
Patuxent River - Jug Bay,10-Jun-2003,02:30:00,10-Jun-2003 02:30:00,6.71,71.1,0.07,18.15,64.67,6.7,31.3,3.8
Patuxent River - Jug Bay,10-Jun-2003,02:45:00,10-Jun-2003 02:45:00,6.75,71.5,0.07,18.1,64.58,6.71,31.0,3.4
Patuxent River - Jug Bay,10-Jun-2003,03:00:00,10-Jun-2003 03:00:00,6.77,71.6,0.07,18.03,64.454,6.72,29.7,3.5
Patuxent River - Jug Bay,10-Jun-2003,03:15:00,10-Jun-2003 03:15:00,6.9,72.9,0.07,17.95,64.31,6.72,31.3,3.0
Patuxent River - Jug Bay,10-Jun-2003,03:30:00,10-Jun-2003 03:30:00,6.96,73.4,0.07,17.92,64.256,6.73,35.4,3.2
Patuxent River - Jug Bay,10-Jun-2003,03:45:00,10-Jun-2003 03:45:00,6.96,73.4,0.07,17.89,64.202,6.74,34.2,3.1
Patuxent River - Jug Bay,10-Jun-2003,04:00:00,10-Jun-2003 04:00:00,6.98,73.5,0.07,17.85,64.13,6.75,32.8,3.3
Patuxent River - Jug Bay,10-Jun-2003,04:15:00,10-Jun-2003 04:15:00,7.18,75.5,0.07,17.81,64.058,6.77,33.8,3.1
Patuxent River - Jug Bay,10-Jun-2003,04:30:00,10-Jun-2003 04:30:00,7.01,73.8,0.07,17.83,64.094,6.75,32.9,3.5
Patuxent River - Jug Bay,10-Jun-2003,04:45:00,10-Jun-2003 04:45:00,6.96,73.2,0.07,17.77,63.986,6.76,33.2,3.4
Patuxent River - Jug Bay,10-Jun-2003,05:00:00,10-Jun-2003 05:00:00,7.15,75.1,0.07,17.75,63.95,6.78,35.6,3.6
Patuxent River - Jug Bay,10-Jun-2003,05:15:00,10-Jun-2003 05:15:00,7.14,75.1,0.07,17.76,63.968,6.78,39.2,3.2
Patuxent River - Jug Bay,10-Jun-2003,05:30:00,10-Jun-2003 05:30:00,7.06,74.2,0.07,17.73,63.914,6.77,43.7,2.7
Patuxent River - Jug Bay,10-Jun-2003,05:45:00,10-Jun-2003 05:45:00,6.99,73.5,0.07,17.73,63.914,6.77,35.2,3.2
Patuxent River - Jug Bay,10-Jun-2003,06:00:00,10-Jun-2003 06:00:00,6.96,73.1,0.07,17.72,63.896,6.77,33.8,2.8
Patuxent River - Jug Bay,10-Jun-2003,06:15:00,10-Jun-2003 06:15:00,6.93,72.9,0.07,17.73,63.914,6.76,31.3,2.7
Patuxent River - Jug Bay,10-Jun-2003,06:30:00,10-Jun-2003 06:30:00,6.99,73.4,0.07,17.7,63.86,6.77,34.5,2.7
Patuxent River - Jug Bay,10-Jun-2003,06:45:00,10-Jun-2003 06:45:00,6.91,72.5,0.07,17.67,63.806,6.77,35.5,3.0
Patuxent River - Jug Bay,10-Jun-2003,07:00:00,10-Jun-2003 07:00:00,6.82,71.6,0.07,17.69,63.842,6.75,32.8,3.2
Patuxent River - Jug Bay,10-Jun-2003,07:15:00,10-Jun-2003 07:15:00,6.92,72.7,0.07,17.68,63.824,6.77,31.7,2.9
Patuxent River - Jug Bay,10-Jun-2003,07:30:00,10-Jun-2003 07:30:00,6.88,72.2,0.07,17.67,63.806,6.77,31.0,2.9
Patuxent River - Jug Bay,10-Jun-2003,07:45:00,10-Jun-2003 07:45:00,6.71,70.5,0.08,17.71,63.878,6.75,34.3,3.4
Patuxent River - Jug Bay,10-Jun-2003,08:00:00,10-Jun-2003 08:00:00,6.8,71.4,0.07,17.68,63.824,6.74,30.4,2.9
Patuxent River - Jug Bay,10-Jun-2003,08:15:00,10-Jun-2003 08:15:00,6.57,69.1,0.07,17.75,63.95,6.74,29.8,3.1
Patuxent River - Jug Bay,10-Jun-2003,08:30:00,10-Jun-2003 08:30:00,6.5,68.4,0.07,17.77,63.986,6.73,29.5,3.0
Patuxent River - Jug Bay,10-Jun-2003,08:45:00,10-Jun-2003 08:45:00,6.42,67.5,0.08,17.78,64.004,6.72,30.0,3.0
Patuxent River - Jug Bay,10-Jun-2003,09:00:00,10-Jun-2003 09:00:00,6.41,67.5,0.08,17.83,64.094,6.73,28.9,2.7
Patuxent River - Jug Bay,10-Jun-2003,09:15:00,10-Jun-2003 09:15:00,6.4,67.4,0.07,17.83,64.094,6.72,28.5,2.4
Patuxent River - Jug Bay,17-Jun-2003,09:30:00,17-Jun-2003 09:30:00,6.1,67.3,0.09,20.15,68.27,6.89,19.6,4.7
Patuxent River - Jug Bay,17-Jun-2003,09:45:00,17-Jun-2003 09:45:00,6.12,67.5,0.09,20.13,68.234,6.86,19.2,4.2
Patuxent River - Jug Bay,17-Jun-2003,10:00:00,17-Jun-2003 10:00:00,6.11,67.4,0.09,20.07,68.126,6.86,19.8,4.2
Patuxent River - Jug Bay,17-Jun-2003,10:15:00,17-Jun-2003 10:15:00,6.06,66.6,0.09,20.01,68.018,6.83,20.7,4.3
Patuxent River - Jug Bay,17-Jun-2003,10:30:00,17-Jun-2003 10:30:00,6.05,66.4,0.09,19.92,67.856,6.82,21.3,4.1
Patuxent River - Jug Bay,17-Jun-2003,10:45:00,17-Jun-2003 10:45:00,6.0,65.9,0.09,19.88,67.784,6.81,20.3,4.3
Patuxent River - Jug Bay,17-Jun-2003,11:00:00,17-Jun-2003 11:00:00,6.01,65.8,0.09,19.8,67.64,6.81,19.0,3.6
Patuxent River - Jug Bay,17-Jun-2003,11:15:00,17-Jun-2003 11:15:00,6.06,66.3,0.09,19.77,67.586,6.79,21.6,4.4
Patuxent River - Jug Bay,17-Jun-2003,11:30:00,17-Jun-2003 11:30:00,6.01,65.8,0.09,19.73,67.514,6.8,20.8,4.1
Patuxent River - Jug Bay,17-Jun-2003,11:45:00,17-Jun-2003 11:45:00,6.14,67.1,0.09,19.7,67.46,6.81,19.7,4.2
Patuxent River - Jug Bay,17-Jun-2003,12:00:00,17-Jun-2003 12:00:00,6.29,68.7,0.09,19.64,67.352,6.83,22.8,4.0
Patuxent River - Jug Bay,17-Jun-2003,12:15:00,17-Jun-2003 12:15:00,6.33,69.1,0.09,19.64,67.352,6.82,20.6,4.0
Patuxent River - Jug Bay,17-Jun-2003,12:30:00,17-Jun-2003 12:30:00,6.52,71.2,0.09,19.63,67.334,6.84,22.4,3.7
Patuxent River - Jug Bay,17-Jun-2003,12:45:00,17-Jun-2003 12:45:00,6.63,72.4,0.09,19.61,67.298,6.85,22.2,4.1
Patuxent River - Jug Bay,17-Jun-2003,13:00:00,17-Jun-2003 13:00:00,6.67,72.8,0.09,19.58,67.244,6.86,23.5,3.9
Patuxent River - Jug Bay,17-Jun-2003,13:15:00,17-Jun-2003 13:15:00,6.6,72.1,0.09,19.59,67.262,6.84,23.3,3.9
Patuxent River - Jug Bay,17-Jun-2003,13:30:00,17-Jun-2003 13:30:00,6.69,73.0,0.09,19.55,67.19,6.86,22.8,4.1
Patuxent River - Jug Bay,17-Jun-2003,13:45:00,17-Jun-2003 13:45:00,6.66,72.6,0.09,19.48,67.064,6.85,23.3,3.9
Patuxent River - Jug Bay,17-Jun-2003,14:00:00,17-Jun-2003 14:00:00,6.47,70.5,0.1,19.5,67.1,6.81,21.4,4.1
Patuxent River - Jug Bay,17-Jun-2003,14:15:00,17-Jun-2003 14:15:00,6.64,72.3,0.1,19.5,67.1,6.83,22.2,4.0
Patuxent River - Jug Bay,17-Jun-2003,14:30:00,17-Jun-2003 14:30:00,6.65,72.4,0.1,19.49,67.082,6.85,21.8,3.7
Patuxent River - Jug Bay,17-Jun-2003,14:45:00,17-Jun-2003 14:45:00,6.64,72.3,0.1,19.47,67.046,6.84,20.7,3.7
Patuxent River - Jug Bay,17-Jun-2003,15:00:00,17-Jun-2003 15:00:00,6.61,71.9,0.1,19.45,67.01,6.86,20.5,4.0
Patuxent River - Jug Bay,17-Jun-2003,15:15:00,17-Jun-2003 15:15:00,6.6,71.8,0.1,19.44,66.992,6.85,21.6,4.1
Patuxent River - Jug Bay,17-Jun-2003,15:30:00,17-Jun-2003 15:30:00,6.66,72.4,0.1,19.44,66.992,6.85,19.5,3.7
Patuxent River - Jug Bay,17-Jun-2003,15:45:00,17-Jun-2003 15:45:00,6.63,72.2,0.1,19.45,67.01,6.85,16.7,3.9
Patuxent River - Jug Bay,17-Jun-2003,16:00:00,17-Jun-2003 16:00:00,6.63,72.1,0.09,19.41,66.938,6.86,16.6,4.1
Patuxent River - Jug Bay,17-Jun-2003,16:15:00,17-Jun-2003 16:15:00,6.68,72.6,0.09,19.4,66.92,6.86,16.6,4.1
Patuxent River - Jug Bay,17-Jun-2003,16:30:00,17-Jun-2003 16:30:00,6.69,72.7,0.09,19.41,66.938,6.86,14.8,3.9
Patuxent River - Jug Bay,17-Jun-2003,16:45:00,17-Jun-2003 16:45:00,6.58,71.6,0.09,19.41,66.938,6.86,13.6,4.2
Patuxent River - Jug Bay,17-Jun-2003,17:00:00,17-Jun-2003 17:00:00,6.68,72.7,0.09,19.42,66.956,6.86,15.1,3.8
Patuxent River - Jug Bay,17-Jun-2003,17:15:00,17-Jun-2003 17:15:00,6.58,71.6,0.1,19.43,66.974,6.85,16.0,4.2
Patuxent River - Jug Bay,17-Jun-2003,17:30:00,17-Jun-2003 17:30:00,6.58,71.6,0.1,19.45,67.01,6.85,15.0,3.9
Patuxent River - Jug Bay,17-Jun-2003,17:45:00,17-Jun-2003 17:45:00,6.55,71.4,0.1,19.48,67.064,6.85,15.7,4.1
Patuxent River - Jug Bay,17-Jun-2003,18:00:00,17-Jun-2003 18:00:00,6.55,71.3,0.1,19.45,67.01,6.85,15.8,4.0
Patuxent River - Jug Bay,17-Jun-2003,18:15:00,17-Jun-2003 18:15:00,6.54,71.2,0.1,19.44,66.992,6.85,14.7,3.7
Patuxent River - Jug Bay,17-Jun-2003,18:30:00,17-Jun-2003 18:30:00,6.57,71.5,0.1,19.44,66.992,6.85,14.5,3.9
Patuxent River - Jug Bay,17-Jun-2003,18:45:00,17-Jun-2003 18:45:00,6.57,71.4,0.1,19.44,66.992,6.86,15.1,3.6
Patuxent River - Jug Bay,17-Jun-2003,19:00:00,17-Jun-2003 19:00:00,6.55,71.3,0.1,19.44,66.992,6.86,15.8,4.0
Patuxent River - Jug Bay,17-Jun-2003,19:15:00,17-Jun-2003 19:15:00,6.55,71.2,0.1,19.45,67.01,6.87,15.5,4.0
Patuxent River - Jug Bay,17-Jun-2003,19:30:00,17-Jun-2003 19:30:00,6.56,71.4,0.1,19.45,67.01,6.87,14.7,3.9
Patuxent River - Jug Bay,17-Jun-2003,19:45:00,17-Jun-2003 19:45:00,6.59,71.7,0.09,19.47,67.046,6.87,15.5,3.6
Patuxent River - Jug Bay,17-Jun-2003,20:00:00,17-Jun-2003 20:00:00,6.57,71.6,0.1,19.5,67.1,6.87,15.1,4.2
Patuxent River - Jug Bay,17-Jun-2003,20:15:00,17-Jun-2003 20:15:00,6.56,71.5,0.1,19.5,67.1,6.88,15.6,4.1
Patuxent River - Jug Bay,17-Jun-2003,20:30:00,17-Jun-2003 20:30:00,6.57,71.6,0.1,19.52,67.136,6.88,15.2,4.2
Patuxent River - Jug Bay,17-Jun-2003,20:45:00,17-Jun-2003 20:45:00,6.53,71.2,0.1,19.56,67.208,6.87,15.9,4.2
