Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,26-Mar-2006,15:30:04,26-Mar-2006 15:30:04,11.93,103.5,0.16,9.06,48.308,7.39,10.8,3.4
Patuxent River - Jug Bay,26-Mar-2006,15:45:04,26-Mar-2006 15:45:04,11.99,104,0.16,9.09,48.362,7.39,11.2,3.5
Patuxent River - Jug Bay,26-Mar-2006,16:00:04,26-Mar-2006 16:00:04,11.96,103.4,0.16,8.94,48.092,7.37,10.8,3.2
Patuxent River - Jug Bay,26-Mar-2006,16:15:05,26-Mar-2006 16:15:05,11.87,102.5,0.16,8.91,48.038,7.37,12.1,3.3
Patuxent River - Jug Bay,26-Mar-2006,16:30:04,26-Mar-2006 16:30:04,11.99,104.3,0.16,9.18,48.524,7.39,12.3,3.4
Patuxent River - Jug Bay,26-Mar-2006,16:45:05,26-Mar-2006 16:45:05,12.09,105.9,0.16,9.48,49.064,7.43,13.6,4
Patuxent River - Jug Bay,26-Mar-2006,17:00:04,26-Mar-2006 17:00:04,12.08,105.9,0.16,9.5,49.1,7.42,11.1,2.9
Patuxent River - Jug Bay,26-Mar-2006,17:15:04,26-Mar-2006 17:15:04,11.97,104.8,0.16,9.44,48.992,7.39,13.1,2.6
Patuxent River - Jug Bay,26-Mar-2006,17:30:05,26-Mar-2006 17:30:05,11.86,103.5,0.16,9.33,48.794,7.35,12.6,2.7
Patuxent River - Jug Bay,26-Mar-2006,17:45:04,26-Mar-2006 17:45:04,11.86,103.4,0.16,9.31,48.758,7.33,12.1,1.6
Patuxent River - Jug Bay,26-Mar-2006,18:00:04,26-Mar-2006 18:00:04,11.72,102.2,0.16,9.3,48.74,7.29,10.4,2.7
Patuxent River - Jug Bay,26-Mar-2006,18:15:04,26-Mar-2006 18:15:04,11.8,102.7,0.16,9.24,48.632,7.3,9.9,2
Patuxent River - Jug Bay,26-Mar-2006,18:30:04,26-Mar-2006 18:30:04,11.8,102.5,0.16,9.15,48.47,7.29,14,2
Patuxent River - Jug Bay,26-Mar-2006,18:45:04,26-Mar-2006 18:45:04,11.78,102.4,0.16,9.19,48.542,7.27,15,2.5
Patuxent River - Jug Bay,26-Mar-2006,19:00:04,26-Mar-2006 19:00:04,11.79,102.4,0.16,9.14,48.452,7.27,11.4,2.3
Patuxent River - Jug Bay,26-Mar-2006,19:15:04,26-Mar-2006 19:15:04,11.82,102.5,0.16,9.07,48.326,7.28,9,2.4
Patuxent River - Jug Bay,26-Mar-2006,19:30:04,26-Mar-2006 19:30:04,11.77,101.9,0.15,9.0,48.2,7.28,8.7,2.5
Patuxent River - Jug Bay,26-Mar-2006,19:45:04,26-Mar-2006 19:45:04,11.77,101.8,0.15,8.94,48.092,7.26,8.4,2
Patuxent River - Jug Bay,26-Mar-2006,20:00:05,26-Mar-2006 20:00:05,11.66,100.8,0.15,8.95,48.11,7.26,7.7,2
Patuxent River - Jug Bay,26-Mar-2006,20:15:05,26-Mar-2006 20:15:05,11.59,100,0.15,8.85,47.93,7.25,7.6,1.8
Patuxent River - Jug Bay,26-Mar-2006,20:30:04,26-Mar-2006 20:30:04,11.5,99.4,0.15,8.93,48.074,7.23,7.2,2.2
Patuxent River - Jug Bay,26-Mar-2006,20:45:04,26-Mar-2006 20:45:04,11.4,98.3,0.15,8.81,47.858,7.19,7.6,2.3
Patuxent River - Jug Bay,26-Mar-2006,21:00:04,26-Mar-2006 21:00:04,11.43,98.7,0.15,8.87,47.966,7.18,7.5,2.4
Patuxent River - Jug Bay,26-Mar-2006,21:15:05,26-Mar-2006 21:15:05,11.29,97.6,0.15,8.94,48.092,7.16,7.8,2.2
Patuxent River - Jug Bay,26-Mar-2006,21:30:04,26-Mar-2006 21:30:04,11.15,96.4,0.16,8.93,48.074,7.15,6.4,2.2
Patuxent River - Jug Bay,26-Mar-2006,21:45:05,26-Mar-2006 21:45:05,11.21,96.9,0.15,8.92,48.056,7.14,8,1.9
Patuxent River - Jug Bay,26-Mar-2006,22:00:04,26-Mar-2006 22:00:04,11.29,97,0.15,8.68,47.624,7.16,8,2.3
Patuxent River - Jug Bay,26-Mar-2006,22:15:04,26-Mar-2006 22:15:04,11.13,95.3,0.15,8.54,47.372,7.09,10.8,2.4
Patuxent River - Jug Bay,26-Mar-2006,22:30:05,26-Mar-2006 22:30:05,11.32,97.3,0.15,8.71,47.678,7.18,10.7,2.5
Patuxent River - Jug Bay,26-Mar-2006,22:45:04,26-Mar-2006 22:45:04,11.41,98.1,0.15,8.73,47.714,7.2,11.7,2.3
Patuxent River - Jug Bay,26-Mar-2006,23:00:05,26-Mar-2006 23:00:05,11.39,98,0.15,8.71,47.678,7.2,12.2,2.7
Patuxent River - Jug Bay,26-Mar-2006,23:15:05,26-Mar-2006 23:15:05,11.4,98.4,0.15,8.85,47.93,7.21,11.9,2.7
Patuxent River - Jug Bay,26-Mar-2006,23:30:04,26-Mar-2006 23:30:04,11.52,99.4,0.15,8.83,47.894,7.21,13.2,2.7
Patuxent River - Jug Bay,26-Mar-2006,23:45:05,26-Mar-2006 23:45:05,11.53,99.2,0.15,8.77,47.786,7.21,13.9,1.8
Patuxent River - Jug Bay,27-Mar-2006,00:00:04,27-Mar-2006 00:00:04,11.46,98.6,0.15,8.74,47.732,7.21,16.2,2.4
Patuxent River - Jug Bay,27-Mar-2006,00:15:05,27-Mar-2006 00:15:05,11.38,97.6,0.15,8.6,47.48,7.2,17.5,2.8
Patuxent River - Jug Bay,27-Mar-2006,00:30:05,27-Mar-2006 00:30:05,11.3,96.4,0.16,8.41,47.138,7.21,17.2,3
Patuxent River - Jug Bay,27-Mar-2006,00:45:05,27-Mar-2006 00:45:05,11.25,95.7,0.16,8.28,46.904,7.22,15.8,3.2
Patuxent River - Jug Bay,27-Mar-2006,01:00:05,27-Mar-2006 01:00:05,11.24,95.5,0.16,8.22,46.796,7.21,16.7,3.2
Patuxent River - Jug Bay,27-Mar-2006,01:15:05,27-Mar-2006 01:15:05,11.24,95.5,0.16,8.23,46.814,7.22,14.5,3.3
Patuxent River - Jug Bay,27-Mar-2006,01:30:05,27-Mar-2006 01:30:05,11.23,95.3,0.16,8.18,46.724,7.22,14.5,3.1
Patuxent River - Jug Bay,27-Mar-2006,01:45:05,27-Mar-2006 01:45:05,11.26,95.5,0.16,8.15,46.67,7.23,13.9,3.1
Patuxent River - Jug Bay,27-Mar-2006,02:00:04,27-Mar-2006 02:00:04,11.26,95.5,0.16,8.15,46.67,7.23,14.8,2.9
Patuxent River - Jug Bay,27-Mar-2006,02:15:05,27-Mar-2006 02:15:05,11.3,96,0.16,8.18,46.724,7.25,13,3
Patuxent River - Jug Bay,27-Mar-2006,02:30:05,27-Mar-2006 02:30:05,11.3,95.9,0.16,8.17,46.706,7.26,13.2,3.3
Patuxent River - Jug Bay,27-Mar-2006,02:45:05,27-Mar-2006 02:45:05,11.3,95.8,0.16,8.15,46.67,7.27,13,2.9
Patuxent River - Jug Bay,27-Mar-2006,03:00:05,27-Mar-2006 03:00:05,11.38,96.5,0.16,8.13,46.634,7.27,12.6,3.2
Patuxent River - Jug Bay,27-Mar-2006,03:15:05,27-Mar-2006 03:15:05,11.4,96,0.16,7.88,46.184,7.27,11.9,3.4
Patuxent River - Jug Bay,27-Mar-2006,03:30:05,27-Mar-2006 03:30:05,11.11,93.1,0.16,7.68,45.824,7.18,12.1,3.3
Patuxent River - Jug Bay,27-Mar-2006,03:45:05,27-Mar-2006 03:45:05,11.25,95.1,0.16,8.03,46.454,7.25,13.8,3.1
Patuxent River - Jug Bay,27-Mar-2006,04:00:05,27-Mar-2006 04:00:05,11.4,96.7,0.16,8.14,46.652,7.27,14.7,3.1
Patuxent River - Jug Bay,27-Mar-2006,04:15:05,27-Mar-2006 04:15:05,11.46,97.4,0.16,8.24,46.832,7.28,13.4,3.4
Patuxent River - Jug Bay,27-Mar-2006,04:30:05,27-Mar-2006 04:30:05,11.41,97.1,0.16,8.26,46.868,7.27,15.8,3.2
Patuxent River - Jug Bay,27-Mar-2006,04:45:04,27-Mar-2006 04:45:04,11.35,96.4,0.16,8.19,46.742,7.25,14.7,3.1
Patuxent River - Jug Bay,27-Mar-2006,05:00:05,27-Mar-2006 05:00:05,11.29,95.5,0.16,8.06,46.508,7.23,17.8,2.7
Patuxent River - Jug Bay,27-Mar-2006,05:15:05,27-Mar-2006 05:15:05,11.23,94.8,0.16,7.95,46.31,7.21,22.5,3.1
Patuxent River - Jug Bay,27-Mar-2006,05:30:05,27-Mar-2006 05:30:05,11.23,94.7,0.16,7.89,46.202,7.19,22.5,3.3
Patuxent River - Jug Bay,27-Mar-2006,05:45:05,27-Mar-2006 05:45:05,11.14,93.7,0.15,7.81,46.058,7.18,19.2,3.1
Patuxent River - Jug Bay,27-Mar-2006,06:00:05,27-Mar-2006 06:00:05,11.16,93.7,0.15,7.73,45.914,7.17,18.6,2.6
Patuxent River - Jug Bay,27-Mar-2006,06:15:05,27-Mar-2006 06:15:05,11.13,93.2,0.16,7.61,45.698,7.16,15.1,2.5
Patuxent River - Jug Bay,27-Mar-2006,06:30:05,27-Mar-2006 06:30:05,11.11,93.2,0.15,7.69,45.842,7.16,15,2.7
Patuxent River - Jug Bay,27-Mar-2006,06:45:05,27-Mar-2006 06:45:05,11.12,93.3,0.16,7.69,45.842,7.15,13.7,2.5
Patuxent River - Jug Bay,27-Mar-2006,07:00:05,27-Mar-2006 07:00:05,11.08,93.1,0.16,7.74,45.932,7.14,12.5,1.9
Patuxent River - Jug Bay,27-Mar-2006,07:15:04,27-Mar-2006 07:15:04,11.03,92.7,0.16,7.77,45.986,7.13,10.4,1.8
Patuxent River - Jug Bay,27-Mar-2006,07:30:05,27-Mar-2006 07:30:05,11.02,92.8,0.15,7.85,46.13,7.14,10.8,2.3
Patuxent River - Jug Bay,27-Mar-2006,07:45:05,27-Mar-2006 07:45:05,11.07,93,0.15,7.79,46.022,7.13,8.6,2.4
Patuxent River - Jug Bay,27-Mar-2006,08:00:05,27-Mar-2006 08:00:05,11.09,93.3,0.15,7.82,46.076,7.14,7.9,1.6
Patuxent River - Jug Bay,27-Mar-2006,08:15:05,27-Mar-2006 08:15:05,11.22,94.5,0.15,7.87,46.166,7.14,8.6,2.2
Patuxent River - Jug Bay,27-Mar-2006,08:30:05,27-Mar-2006 08:30:05,11.27,95.1,0.15,7.91,46.238,7.15,7.7,2.2
Patuxent River - Jug Bay,27-Mar-2006,08:45:05,27-Mar-2006 08:45:05,11.42,96.6,0.15,8.07,46.526,7.15,7,2.2
Patuxent River - Jug Bay,27-Mar-2006,09:00:04,27-Mar-2006 09:00:04,11.42,96.6,0.15,8.01,46.418,7.16,7,1.9
Patuxent River - Jug Bay,27-Mar-2006,09:15:05,27-Mar-2006 09:15:05,11.54,97.8,0.15,8.11,46.598,7.17,6.7,2.3
Patuxent River - Jug Bay,27-Mar-2006,09:30:05,27-Mar-2006 09:30:05,11.47,97.7,0.16,8.34,47.012,7.16,7,2.4
Patuxent River - Jug Bay,27-Mar-2006,09:45:04,27-Mar-2006 09:45:04,11.33,97.4,0.16,8.69,47.642,7.14,6.8,2.1
Patuxent River - Jug Bay,27-Mar-2006,10:00:05,27-Mar-2006 10:00:05,11.33,97.8,0.16,8.87,47.966,7.14,6.3,1.7
Patuxent River - Jug Bay,27-Mar-2006,10:15:05,27-Mar-2006 10:15:05,11.53,99.4,0.16,8.8,47.84,7.17,6.1,1.6
Patuxent River - Jug Bay,27-Mar-2006,10:30:05,27-Mar-2006 10:30:05,11.59,99.9,0.15,8.81,47.858,7.18,5.8,2.2
Patuxent River - Jug Bay,27-Mar-2006,10:45:05,27-Mar-2006 10:45:05,11.56,99.6,0.15,8.81,47.858,7.18,6,1.8
Patuxent River - Jug Bay,27-Mar-2006,11:00:05,27-Mar-2006 11:00:05,11.56,100.3,0.16,9.06,48.308,7.19,5.5,2.6
Patuxent River - Jug Bay,27-Mar-2006,11:15:05,27-Mar-2006 11:15:05,11.71,102.7,0.16,9.54,49.172,7.19,6.1,2.5
Patuxent River - Jug Bay,27-Mar-2006,11:30:04,27-Mar-2006 11:30:04,11.69,101.9,0.16,9.29,48.722,7.19,6.5,2.3
Patuxent River - Jug Bay,27-Mar-2006,11:45:04,27-Mar-2006 11:45:04,11.72,101.8,0.15,9.12,48.416,7.21,6.2,2.3
Patuxent River - Jug Bay,27-Mar-2006,12:00:04,27-Mar-2006 12:00:04,11.76,101.7,0.15,8.93,48.074,7.21,6.2,2.7
Patuxent River - Jug Bay,27-Mar-2006,12:15:05,27-Mar-2006 12:15:05,11.6,100.2,0.15,8.9,48.02,7.19,6.8,2.1
Patuxent River - Jug Bay,27-Mar-2006,12:30:04,27-Mar-2006 12:30:04,11.5,99.7,0.15,9.07,48.326,7.18,6.6,2.5
Patuxent River - Jug Bay,27-Mar-2006,12:45:05,27-Mar-2006 12:45:05,11.45,99.6,0.16,9.19,48.542,7.19,6.9,2.4
Patuxent River - Jug Bay,27-Mar-2006,13:00:04,27-Mar-2006 13:00:04,11.49,100.2,0.15,9.31,48.758,7.2,6.7,2.2
Patuxent River - Jug Bay,27-Mar-2006,13:15:04,27-Mar-2006 13:15:04,11.5,100.7,0.15,9.45,49.01,7.22,9.2,2.7
Patuxent River - Jug Bay,27-Mar-2006,13:30:04,27-Mar-2006 13:30:04,11.64,102.4,0.16,9.69,49.442,7.25,9.2,3.1
Patuxent River - Jug Bay,27-Mar-2006,13:45:04,27-Mar-2006 13:45:04,11.76,103.2,0.16,9.54,49.172,7.29,11.1,4.3
Patuxent River - Jug Bay,27-Mar-2006,14:00:04,27-Mar-2006 14:00:04,11.84,103.8,0.16,9.49,49.082,7.31,12.7,4.8
Patuxent River - Jug Bay,27-Mar-2006,14:15:04,27-Mar-2006 14:15:04,11.9,104.7,0.16,9.69,49.442,7.33,11.7,4.7
Patuxent River - Jug Bay,27-Mar-2006,14:30:04,27-Mar-2006 14:30:04,11.91,105,0.16,9.76,49.568,7.35,12.3,5.3
Patuxent River - Jug Bay,27-Mar-2006,14:45:04,27-Mar-2006 14:45:04,11.97,106,0.16,9.94,49.892,7.37,12.8,3.8
Patuxent River - Jug Bay,27-Mar-2006,15:00:04,27-Mar-2006 15:00:04,12.14,108.3,0.16,10.28,50.504,7.4,12,4.2
Patuxent River - Jug Bay,27-Mar-2006,15:15:04,27-Mar-2006 15:15:04,12.02,106.8,0.16,10.11,50.198,7.39,11.4,4.3
Patuxent River - Jug Bay,27-Mar-2006,15:30:04,27-Mar-2006 15:30:04,12.04,107.6,0.16,10.34,50.612,7.4,10.1,3
Patuxent River - Jug Bay,27-Mar-2006,15:45:04,27-Mar-2006 15:45:04,12,107.4,0.16,10.39,50.702,7.4,9.9,4.2
Patuxent River - Jug Bay,27-Mar-2006,16:00:04,27-Mar-2006 16:00:04,12.21,109.6,0.16,10.53,50.954,7.43,10.8,3.8
Patuxent River - Jug Bay,27-Mar-2006,16:15:04,27-Mar-2006 16:15:04,12.11,108.6,0.16,10.47,50.846,7.42,10.9,2.8
Patuxent River - Jug Bay,27-Mar-2006,16:30:04,27-Mar-2006 16:30:04,12.1,108.3,0.16,10.39,50.702,7.42,12,3.5
Patuxent River - Jug Bay,27-Mar-2006,16:45:04,27-Mar-2006 16:45:04,12.09,108.2,0.16,10.37,50.666,7.41,12.6,3.4
Patuxent River - Jug Bay,27-Mar-2006,17:00:04,27-Mar-2006 17:00:04,12.05,107.6,0.16,10.3,50.54,7.39,13.3,3.4
Patuxent River - Jug Bay,27-Mar-2006,17:15:04,27-Mar-2006 17:15:04,12.05,107.4,0.16,10.23,50.414,7.38,13.3,3.5
Patuxent River - Jug Bay,27-Mar-2006,17:30:04,27-Mar-2006 17:30:04,12.22,110.1,0.16,10.66,51.188,7.44,14.2,3.6
Patuxent River - Jug Bay,27-Mar-2006,17:45:04,27-Mar-2006 17:45:04,12.19,109.5,0.16,10.58,51.044,7.42,12.5,3
Patuxent River - Jug Bay,27-Mar-2006,18:00:04,27-Mar-2006 18:00:04,12.15,109.3,0.16,10.61,51.098,7.39,13,2.9
Patuxent River - Jug Bay,27-Mar-2006,18:15:04,27-Mar-2006 18:15:04,12.07,108.7,0.15,10.68,51.224,7.36,14.2,3.1
Patuxent River - Jug Bay,27-Mar-2006,18:30:04,27-Mar-2006 18:30:04,12.01,108.2,0.15,10.68,51.224,7.35,12.9,2.9
Patuxent River - Jug Bay,27-Mar-2006,18:45:04,27-Mar-2006 18:45:04,11.94,107.6,0.16,10.7,51.26,7.32,12.3,2.3
Patuxent River - Jug Bay,27-Mar-2006,19:00:04,27-Mar-2006 19:00:04,11.88,106.7,0.15,10.53,50.954,7.3,10.8,2.2
Patuxent River - Jug Bay,27-Mar-2006,19:15:04,27-Mar-2006 19:15:04,11.87,106.2,0.16,10.39,50.702,7.29,10.2,2.6
Patuxent River - Jug Bay,27-Mar-2006,19:30:04,27-Mar-2006 19:30:04,11.84,106.2,0.16,10.49,50.882,7.28,12.6,1.9
Patuxent River - Jug Bay,27-Mar-2006,19:45:04,27-Mar-2006 19:45:04,11.82,105.7,0.16,10.38,50.684,7.27,12.3,2.4
Patuxent River - Jug Bay,27-Mar-2006,20:00:04,27-Mar-2006 20:00:04,11.89,106.3,0.16,10.35,50.63,7.28,9.6,2.1
Patuxent River - Jug Bay,27-Mar-2006,20:15:04,27-Mar-2006 20:15:04,11.85,105.8,0.16,10.29,50.522,7.27,9.8,2
Patuxent River - Jug Bay,27-Mar-2006,20:30:04,27-Mar-2006 20:30:04,11.69,104.7,0.16,10.43,50.774,7.26,9.7,2.5
Patuxent River - Jug Bay,27-Mar-2006,20:45:04,27-Mar-2006 20:45:04,11.78,105.1,0.16,10.26,50.468,7.26,10.3,2.3
Patuxent River - Jug Bay,27-Mar-2006,21:00:04,27-Mar-2006 21:00:04,11.77,104.8,0.15,10.19,50.342,7.26,9.8,2.4
Patuxent River - Jug Bay,27-Mar-2006,21:15:04,27-Mar-2006 21:15:04,11.63,103.7,0.16,10.22,50.396,7.22,13,1.7
Patuxent River - Jug Bay,27-Mar-2006,21:30:04,27-Mar-2006 21:30:04,11.57,103,0.15,10.19,50.342,7.22,10.7,2
Patuxent River - Jug Bay,27-Mar-2006,21:45:04,27-Mar-2006 21:45:04,11.46,102.2,0.16,10.24,50.432,7.21,9.9,2.1
Patuxent River - Jug Bay,27-Mar-2006,22:00:04,27-Mar-2006 22:00:04,11.32,101.1,0.16,10.28,50.504,7.18,7.9,1.9
Patuxent River - Jug Bay,27-Mar-2006,22:15:04,27-Mar-2006 22:15:04,11.18,99.9,0.16,10.34,50.612,7.16,8.4,2.4
Patuxent River - Jug Bay,27-Mar-2006,22:30:04,27-Mar-2006 22:30:04,11.12,98.9,0.16,10.13,50.234,7.14,8.4,2.1
Patuxent River - Jug Bay,27-Mar-2006,22:45:04,27-Mar-2006 22:45:04,11.07,97.8,0.16,9.85,49.73,7.08,9.5,3
Patuxent River - Jug Bay,27-Mar-2006,23:00:04,27-Mar-2006 23:00:04,11.07,97.6,0.16,9.76,49.568,7.08,11.8,2.4
Patuxent River - Jug Bay,27-Mar-2006,23:15:04,27-Mar-2006 23:15:04,11.35,100.4,0.15,9.91,49.838,7.17,11.6,2.3
Patuxent River - Jug Bay,27-Mar-2006,23:30:04,27-Mar-2006 23:30:04,11.4,100.8,0.15,9.9,49.82,7.19,12.6,2.3
Patuxent River - Jug Bay,27-Mar-2006,23:45:04,27-Mar-2006 23:45:04,11.41,100.9,0.15,9.88,49.784,7.19,13.4,2.4
Patuxent River - Jug Bay,28-Mar-2006,00:00:04,28-Mar-2006 00:00:04,11.54,102.3,0.15,10.01,50.018,7.23,12.8,2.1
Patuxent River - Jug Bay,28-Mar-2006,00:15:04,28-Mar-2006 00:15:04,11.58,102.8,0.16,10.03,50.054,7.23,14.6,2.2
Patuxent River - Jug Bay,28-Mar-2006,00:30:04,28-Mar-2006 00:30:04,11.61,102.8,0.15,9.94,49.892,7.23,14.8,2.9
Patuxent River - Jug Bay,28-Mar-2006,00:45:04,28-Mar-2006 00:45:04,11.56,102.3,0.16,9.91,49.838,7.22,17.3,2.3
Patuxent River - Jug Bay,28-Mar-2006,01:00:04,28-Mar-2006 01:00:04,11.51,101.6,0.16,9.79,49.622,7.22,26.1,4.2
Patuxent River - Jug Bay,28-Mar-2006,01:15:04,28-Mar-2006 01:15:04,11.45,100.8,0.16,9.67,49.406,7.23,24.9,4.3
Patuxent River - Jug Bay,28-Mar-2006,01:30:04,28-Mar-2006 01:30:04,11.44,100.4,0.16,9.55,49.19,7.23,23,3.7
Patuxent River - Jug Bay,28-Mar-2006,01:45:04,28-Mar-2006 01:45:04,11.42,100.1,0.16,9.49,49.082,7.24,17.7,3.4
Patuxent River - Jug Bay,28-Mar-2006,02:00:04,28-Mar-2006 02:00:04,11.43,100.1,0.16,9.48,49.064,7.25,20.2,3.3
Patuxent River - Jug Bay,28-Mar-2006,02:15:05,28-Mar-2006 02:15:05,11.4,99.8,0.16,9.47,49.046,7.26,16,3.9
Patuxent River - Jug Bay,28-Mar-2006,02:30:04,28-Mar-2006 02:30:04,11.41,99.8,0.16,9.42,48.956,7.26,17.7,3.2
Patuxent River - Jug Bay,28-Mar-2006,02:45:04,28-Mar-2006 02:45:04,11.4,99.8,0.16,9.47,49.046,7.26,16.6,3.7
Patuxent River - Jug Bay,28-Mar-2006,03:00:04,28-Mar-2006 03:00:04,11.4,99.7,0.16,9.4,48.92,7.26,17.8,3.5
Patuxent River - Jug Bay,28-Mar-2006,03:15:04,28-Mar-2006 03:15:04,11.41,99.9,0.16,9.48,49.064,7.27,16,3.5
Patuxent River - Jug Bay,28-Mar-2006,03:30:04,28-Mar-2006 03:30:04,11.4,99.8,0.16,9.46,49.028,7.27,16.9,3.5
Patuxent River - Jug Bay,28-Mar-2006,03:45:04,28-Mar-2006 03:45:04,11.37,99.3,0.16,9.37,48.866,7.26,16.9,3.8
Patuxent River - Jug Bay,28-Mar-2006,04:00:04,28-Mar-2006 04:00:04,11.37,99.5,0.16,9.45,49.01,7.26,16.4,3.6
Patuxent River - Jug Bay,28-Mar-2006,04:15:05,28-Mar-2006 04:15:05,11.32,99,0.16,9.43,48.974,7.26,15.8,3.1
Patuxent River - Jug Bay,28-Mar-2006,04:30:04,28-Mar-2006 04:30:04,11.27,98.7,0.15,9.46,49.028,7.26,14,3.4
Patuxent River - Jug Bay,28-Mar-2006,04:45:04,28-Mar-2006 04:45:04,11.27,98.5,0.16,9.41,48.938,7.26,13.6,4.6
Patuxent River - Jug Bay,28-Mar-2006,05:00:04,28-Mar-2006 05:00:04,11,95.3,0.16,9.02,48.236,7.16,20.1,3.6
Patuxent River - Jug Bay,28-Mar-2006,05:15:04,28-Mar-2006 05:15:04,11.22,97.9,0.15,9.34,48.812,7.23,17.8,3
Patuxent River - Jug Bay,28-Mar-2006,05:30:05,28-Mar-2006 05:30:05,11.23,98.1,0.16,9.37,48.866,7.24,16.1,3.3
Patuxent River - Jug Bay,28-Mar-2006,05:45:05,28-Mar-2006 05:45:05,11.28,98.8,0.15,9.46,49.028,7.25,16.9,3.4
Patuxent River - Jug Bay,28-Mar-2006,06:00:04,28-Mar-2006 06:00:04,11.31,99,0.15,9.46,49.028,7.24,17.9,3.8
Patuxent River - Jug Bay,28-Mar-2006,06:15:05,28-Mar-2006 06:15:05,11.28,98.6,0.15,9.38,48.884,7.23,23.3,3
Patuxent River - Jug Bay,28-Mar-2006,06:30:04,28-Mar-2006 06:30:04,11.16,97.4,0.15,9.31,48.758,7.21,27.1,4
Patuxent River - Jug Bay,28-Mar-2006,06:45:02,28-Mar-2006 06:45:02,11.12,96.7,0.15,9.19,48.542,7.18,31.6,4.1
Patuxent River - Jug Bay,28-Mar-2006,07:00:04,28-Mar-2006 07:00:04,11.1,96.6,0.16,9.21,48.578,7.17,30.5,4
Patuxent River - Jug Bay,28-Mar-2006,07:15:04,28-Mar-2006 07:15:04,11.09,96.7,0.16,9.31,48.758,7.18,29.6,3.6
Patuxent River - Jug Bay,28-Mar-2006,07:30:04,28-Mar-2006 07:30:04,11.12,96.9,0.16,9.29,48.722,7.17,25.2,3.4
Patuxent River - Jug Bay,28-Mar-2006,07:45:04,28-Mar-2006 07:45:04,11.07,96.6,0.16,9.29,48.722,7.15,21.9,3.4
Patuxent River - Jug Bay,28-Mar-2006,08:00:04,28-Mar-2006 08:00:04,10.9,95,0.16,9.3,48.74,7.13,18.3,3.4
Patuxent River - Jug Bay,28-Mar-2006,08:15:04,28-Mar-2006 08:15:04,10.99,95.9,0.16,9.32,48.776,7.13,17.2,3
Patuxent River - Jug Bay,28-Mar-2006,08:30:04,28-Mar-2006 08:30:04,10.99,96,0.16,9.37,48.866,7.13,14.2,2.5
Patuxent River - Jug Bay,28-Mar-2006,08:45:04,28-Mar-2006 08:45:04,10.94,95.7,0.16,9.41,48.938,7.12,13.8,2.7
Patuxent River - Jug Bay,28-Mar-2006,09:00:04,28-Mar-2006 09:00:04,10.99,96,0.16,9.36,48.848,7.12,13.6,2.8
Patuxent River - Jug Bay,28-Mar-2006,09:15:04,28-Mar-2006 09:15:04,10.96,95.7,0.15,9.36,48.848,7.12,11.7,2.8
Patuxent River - Jug Bay,28-Mar-2006,09:30:04,28-Mar-2006 09:30:04,10.93,95.4,0.15,9.36,48.848,7.11,11.4,2.4
Patuxent River - Jug Bay,28-Mar-2006,09:45:04,28-Mar-2006 09:45:04,11.07,96.7,0.15,9.35,48.83,7.12,9.8,3
Patuxent River - Jug Bay,28-Mar-2006,10:00:04,28-Mar-2006 10:00:04,11.12,97.3,0.15,9.44,48.992,7.12,10.9,2.7
Patuxent River - Jug Bay,28-Mar-2006,10:15:05,28-Mar-2006 10:15:05,11.26,98.5,0.15,9.43,48.974,7.14,9.1,2.4
Patuxent River - Jug Bay,28-Mar-2006,10:30:04,28-Mar-2006 10:30:04,11.22,98.4,0.15,9.53,49.154,7.13,8.4,3.4
Patuxent River - Jug Bay,28-Mar-2006,10:45:04,28-Mar-2006 10:45:04,11.41,100.3,0.15,9.62,49.316,7.14,7.8,2.6
Patuxent River - Jug Bay,28-Mar-2006,11:00:04,28-Mar-2006 11:00:04,11.5,101.1,0.15,9.62,49.316,7.15,7.2,3.1
Patuxent River - Jug Bay,28-Mar-2006,11:15:05,28-Mar-2006 11:15:05,11.4,100.3,0.15,9.66,49.388,7.16,6.8,2.3
Patuxent River - Jug Bay,28-Mar-2006,11:30:05,28-Mar-2006 11:30:05,11.46,100.9,0.15,9.72,49.496,7.15,7.6,3
Patuxent River - Jug Bay,28-Mar-2006,11:45:05,28-Mar-2006 11:45:05,11.53,102,0.15,9.89,49.802,7.15,7.6,2.8
Patuxent River - Jug Bay,28-Mar-2006,12:00:04,28-Mar-2006 12:00:04,11.5,102,0.15,10.03,50.054,7.15,8,3.2
Patuxent River - Jug Bay,28-Mar-2006,12:15:04,28-Mar-2006 12:15:04,11.42,101.1,0.15,9.91,49.838,7.15,9.8,3.6
Patuxent River - Jug Bay,28-Mar-2006,12:30:04,28-Mar-2006 12:30:04,11.33,100.1,0.15,9.85,49.73,7.15,9.5,4
Patuxent River - Jug Bay,28-Mar-2006,12:45:04,28-Mar-2006 12:45:04,11.21,99.1,0.15,9.87,49.766,7.14,10.5,3.8
Patuxent River - Jug Bay,28-Mar-2006,13:00:04,28-Mar-2006 13:00:04,11.22,99.7,0.15,10.12,50.216,7.15,15.1,4.6
Patuxent River - Jug Bay,28-Mar-2006,13:15:05,28-Mar-2006 13:15:05,11.18,99.6,0.15,10.2,50.36,7.16,16.3,3.9
