Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,01-Jan-2009,22:00:27,01-Jan-2009 22:00:27,11.73,90.1,0.17,4.2,39.5599996566772,7.95,17.3,1.9
Patuxent River - Jug Bay,01-Jan-2009,22:15:27,01-Jan-2009 22:15:27,11.71,89.7,0.17,4.12,39.4159997940063,7.96,16.3,2.7
Patuxent River - Jug Bay,01-Jan-2009,22:30:27,01-Jan-2009 22:30:27,11.6,88.9,0.17,4.12,39.4159997940063,7.93,14.4,2.3
Patuxent River - Jug Bay,01-Jan-2009,22:45:26,01-Jan-2009 22:45:26,11.57,88.8,0.18,4.18,39.5239996910095,7.92,16.1,2.0
Patuxent River - Jug Bay,01-Jan-2009,23:00:27,01-Jan-2009 23:00:27,11.46,87.9,0.18,4.16,39.4879997253418,7.9,16.1,1.8
Patuxent River - Jug Bay,01-Jan-2009,23:15:27,01-Jan-2009 23:15:27,11.42,87.5,0.17,4.09,39.3620002746582,7.88,15.6,1.8
Patuxent River - Jug Bay,01-Jan-2009,23:30:27,01-Jan-2009 23:30:27,11.38,87.0,0.18,4.04,39.2719999313355,7.86,16.3,1.4
Patuxent River - Jug Bay,01-Jan-2009,23:45:27,01-Jan-2009 23:45:27,11.37,86.6,0.18,3.89,39.0020001888275,7.85,16.9,1.9
Patuxent River - Jug Bay,02-Jan-2009,00:00:27,02-Jan-2009 00:00:27,11.34,85.9,0.17,3.69,38.6420001029968,7.84,19.2,2.3
Patuxent River - Jug Bay,02-Jan-2009,00:15:27,02-Jan-2009 00:15:27,11.32,86.4,0.18,3.98,39.1640000343323,7.84,20.1,2.0
Patuxent River - Jug Bay,02-Jan-2009,00:30:26,02-Jan-2009 00:30:26,11.26,85.8,0.18,3.91,39.0380001544952,7.8,23.4,2.1
Patuxent River - Jug Bay,02-Jan-2009,00:45:27,02-Jan-2009 00:45:27,11.25,85.6,0.17,3.86,38.9479998111725,7.8,28.8,1.6
Patuxent River - Jug Bay,02-Jan-2009,01:00:26,02-Jan-2009 01:00:26,11.25,85.2,0.18,3.7,38.6600000858307,7.8,27.0,2.3
Patuxent River - Jug Bay,02-Jan-2009,01:15:27,02-Jan-2009 01:15:27,11.26,85.3,0.18,3.68,38.624000120163,7.8,24.5,1.5
Patuxent River - Jug Bay,02-Jan-2009,01:30:27,02-Jan-2009 01:30:27,11.2,84.6,0.17,3.61,38.4979998111725,7.8,21.6,1.9
Patuxent River - Jug Bay,02-Jan-2009,01:45:27,02-Jan-2009 01:45:27,11.14,84.2,0.18,3.59,38.4619998455048,7.8,21.3,2.1
Patuxent River - Jug Bay,02-Jan-2009,02:00:27,02-Jan-2009 02:00:27,11.17,84.2,0.17,3.51,38.3179999828339,7.79,22.0,2.0
Patuxent River - Jug Bay,02-Jan-2009,02:15:28,02-Jan-2009 02:15:28,11.16,84.0,0.18,3.42,38.1560001373291,7.79,22.5,2.7
Patuxent River - Jug Bay,02-Jan-2009,02:30:27,02-Jan-2009 02:30:27,11.28,85.1,0.18,3.55,38.3899999141693,7.83,22.4,2.1
Patuxent River - Jug Bay,02-Jan-2009,02:45:28,02-Jan-2009 02:45:28,11.3,85.4,0.17,3.63,38.5340002059937,7.83,19.2,2.2
Patuxent River - Jug Bay,02-Jan-2009,03:00:27,02-Jan-2009 03:00:27,11.28,85.2,0.18,3.61,38.4979998111725,7.83,19.4,2.1
Patuxent River - Jug Bay,02-Jan-2009,03:15:27,02-Jan-2009 03:15:27,11.33,85.6,0.17,3.61,38.4979998111725,7.84,19.1,1.5
Patuxent River - Jug Bay,02-Jan-2009,03:30:27,02-Jan-2009 03:30:27,11.33,85.8,0.18,3.68,38.624000120163,7.85,17.2,2.1
Patuxent River - Jug Bay,02-Jan-2009,03:45:27,02-Jan-2009 03:45:27,11.31,85.5,0.18,3.59,38.4619998455048,7.85,18.9,2.1
Patuxent River - Jug Bay,02-Jan-2009,04:00:27,02-Jan-2009 04:00:27,11.36,86.0,0.18,3.66,38.5880001544952,7.86,17.2,2.0
Patuxent River - Jug Bay,02-Jan-2009,04:15:28,02-Jan-2009 04:15:28,11.36,86.2,0.18,3.79,38.8219999313354,7.85,16.7,2.9
Patuxent River - Jug Bay,02-Jan-2009,04:30:27,02-Jan-2009 04:30:27,11.38,86.4,0.18,3.78,38.8039999485016,7.85,18.6,1.6
Patuxent River - Jug Bay,02-Jan-2009,04:45:27,02-Jan-2009 04:45:27,11.41,86.6,0.18,3.79,38.8219999313354,7.86,17.0,2.0
Patuxent River - Jug Bay,02-Jan-2009,05:00:27,02-Jan-2009 05:00:27,11.43,86.8,0.18,3.77,38.7859999656677,7.87,17.4,2.6
Patuxent River - Jug Bay,02-Jan-2009,05:15:27,02-Jan-2009 05:15:27,11.52,87.3,0.17,3.72,38.6960000514984,7.9,18.1,1.5
Patuxent River - Jug Bay,02-Jan-2009,05:30:27,02-Jan-2009 05:30:27,11.61,87.9,0.17,3.65,38.5700001716614,7.92,17.0,2.0
Patuxent River - Jug Bay,02-Jan-2009,05:45:27,02-Jan-2009 05:45:27,11.71,88.3,0.18,3.53,38.3539999485016,7.94,17.2,2.3
Patuxent River - Jug Bay,02-Jan-2009,06:00:27,02-Jan-2009 06:00:27,11.8,88.5,0.17,3.32,37.975999879837,7.96,20.5,2.7
Patuxent River - Jug Bay,02-Jan-2009,06:15:27,02-Jan-2009 06:15:27,11.91,87.6,0.18,2.61,36.6979998111725,7.95,27.5,2.5
Patuxent River - Jug Bay,02-Jan-2009,06:30:28,02-Jan-2009 06:30:28,11.99,87.1,0.17,2.14,35.8520001888275,7.94,30.5,3.3
Patuxent River - Jug Bay,02-Jan-2009,06:45:27,02-Jan-2009 06:45:27,12.02,86.7,0.18,1.88,35.3839999914169,7.95,32.9,3.3
Patuxent River - Jug Bay,02-Jan-2009,07:00:27,02-Jan-2009 07:00:27,12.07,86.7,0.17,1.73,35.1140000343323,7.95,34.1,3.2
Patuxent River - Jug Bay,02-Jan-2009,07:15:27,02-Jan-2009 07:15:27,12.08,86.5,0.18,1.59,34.8620000600815,7.95,33.8,2.7
Patuxent River - Jug Bay,02-Jan-2009,07:30:27,02-Jan-2009 07:30:27,12.1,86.4,0.18,1.49,34.6820000171661,7.95,33.4,3.3
Patuxent River - Jug Bay,02-Jan-2009,07:45:27,02-Jan-2009 07:45:27,12.11,86.2,0.17,1.4,34.5199999570847,7.96,32.1,2.9
Patuxent River - Jug Bay,02-Jan-2009,08:00:27,02-Jan-2009 08:00:27,12.08,86.0,0.18,1.39,34.5019999742508,7.96,31.5,3.4
Patuxent River - Jug Bay,02-Jan-2009,08:15:27,02-Jan-2009 08:15:27,12.08,85.8,0.18,1.33,34.3940000772476,7.96,30.9,2.6
Patuxent River - Jug Bay,02-Jan-2009,08:30:27,02-Jan-2009 08:30:27,12.07,85.7,0.17,1.3,34.3399999141693,7.96,28.0,2.9
Patuxent River - Jug Bay,02-Jan-2009,08:45:27,02-Jan-2009 08:45:27,12.02,85.9,0.17,1.53,34.7539999485016,7.96,22.9,2.2
Patuxent River - Jug Bay,02-Jan-2009,09:00:27,02-Jan-2009 09:00:27,11.99,86.1,0.17,1.72,35.0960000514984,7.96,34.7,2.9
Patuxent River - Jug Bay,02-Jan-2009,09:15:27,02-Jan-2009 09:15:27,12.03,86.3,0.17,1.67,35.0059999227524,7.97,33.3,2.8
Patuxent River - Jug Bay,02-Jan-2009,09:30:27,02-Jan-2009 09:30:27,12.06,86.5,0.17,1.66,34.9879999399185,7.96,34.3,2.7
Patuxent River - Jug Bay,02-Jan-2009,09:45:28,02-Jan-2009 09:45:28,12.05,86.6,0.18,1.74,35.1320000171661,7.96,31.9,3.1
Patuxent River - Jug Bay,02-Jan-2009,10:00:27,02-Jan-2009 10:00:27,12.01,86.8,0.17,1.93,35.4739999055862,7.97,30.3,2.4
Patuxent River - Jug Bay,02-Jan-2009,10:15:28,02-Jan-2009 10:15:28,12.01,86.9,0.17,1.98,35.5640000343323,7.97,30.2,3.4
Patuxent River - Jug Bay,02-Jan-2009,10:30:28,02-Jan-2009 10:30:28,12.0,86.8,0.17,1.97,35.5460000514984,7.96,33.4,3.1
Patuxent River - Jug Bay,02-Jan-2009,10:45:28,02-Jan-2009 10:45:28,12.03,86.9,0.17,1.94,35.4920001029968,7.96,30.3,2.7
Patuxent River - Jug Bay,02-Jan-2009,11:00:27,02-Jan-2009 11:00:27,12.04,87.1,0.17,1.99,35.5820000171661,7.97,27.3,2.4
Patuxent River - Jug Bay,02-Jan-2009,11:15:28,02-Jan-2009 11:15:28,12.02,87.6,0.17,2.22,35.9960000514984,7.97,28.0,2.7
Patuxent River - Jug Bay,02-Jan-2009,11:30:27,02-Jan-2009 11:30:27,11.97,87.5,0.17,2.34,36.2119998455048,7.98,28.9,2.8
Patuxent River - Jug Bay,02-Jan-2009,11:45:27,02-Jan-2009 11:45:27,11.95,87.3,0.17,2.36,36.2479998111725,7.97,25.8,2.7
Patuxent River - Jug Bay,02-Jan-2009,12:00:28,02-Jan-2009 12:00:28,11.86,87.4,0.17,2.69,36.8420001029968,7.97,20.6,2.4
Patuxent River - Jug Bay,02-Jan-2009,12:15:28,02-Jan-2009 12:15:28,11.74,87.0,0.17,2.87,37.1659997940063,7.94,22.7,2.5
Patuxent River - Jug Bay,02-Jan-2009,12:30:28,02-Jan-2009 12:30:28,11.7,86.9,0.17,2.95,37.3100000858307,7.92,20.6,2.1
Patuxent River - Jug Bay,02-Jan-2009,12:45:27,02-Jan-2009 12:45:27,11.65,86.7,0.17,3.04,37.4719999313354,7.91,19.3,2.2
Patuxent River - Jug Bay,02-Jan-2009,13:00:28,02-Jan-2009 13:00:28,11.61,86.7,0.17,3.17,37.7060001373291,7.89,19.6,2.1
Patuxent River - Jug Bay,02-Jan-2009,13:15:28,02-Jan-2009 13:15:28,11.64,86.6,0.17,3.03,37.4539999485016,7.88,19.1,2.0
Patuxent River - Jug Bay,02-Jan-2009,13:30:27,02-Jan-2009 13:30:27,11.63,86.6,0.17,3.06,37.5079998970032,7.87,18.5,2.0
Patuxent River - Jug Bay,02-Jan-2009,13:45:27,02-Jan-2009 13:45:27,11.65,86.8,0.17,3.08,37.5439998626709,7.87,15.9,1.8
Patuxent River - Jug Bay,02-Jan-2009,14:00:26,02-Jan-2009 14:00:26,11.63,87.1,0.17,3.27,37.8859999656677,7.86,14.8,2.4
Patuxent River - Jug Bay,02-Jan-2009,14:15:28,02-Jan-2009 14:15:28,11.7,87.0,0.17,3.01,37.4179999828339,7.87,15.5,1.5
Patuxent River - Jug Bay,02-Jan-2009,14:30:27,02-Jan-2009 14:30:27,11.69,86.8,0.17,2.96,37.3280000686646,7.86,15.5,2.0
Patuxent River - Jug Bay,02-Jan-2009,14:45:27,02-Jan-2009 14:45:27,11.7,87.0,0.17,2.98,37.3640000343323,7.86,14.3,1.9
Patuxent River - Jug Bay,02-Jan-2009,15:00:28,02-Jan-2009 15:00:28,11.67,86.9,0.17,3.03,37.4539999485016,7.86,13.7,1.9
Patuxent River - Jug Bay,02-Jan-2009,15:15:28,02-Jan-2009 15:15:28,11.25,84.3,0.17,3.28,37.9039999485016,7.66,14.4,2.1
Patuxent River - Jug Bay,02-Jan-2009,15:30:28,02-Jan-2009 15:30:28,11.66,87.2,0.18,3.2,37.7600000858307,7.82,14.2,1.9
Patuxent River - Jug Bay,02-Jan-2009,15:45:27,02-Jan-2009 15:45:27,11.68,87.6,0.18,3.31,37.9579998970032,7.84,16.1,2.3
Patuxent River - Jug Bay,02-Jan-2009,16:00:27,02-Jan-2009 16:00:27,11.67,87.1,0.18,3.13,37.6340002059937,7.84,16.0,2.3
Patuxent River - Jug Bay,02-Jan-2009,16:15:27,02-Jan-2009 16:15:27,11.71,87.2,0.18,3.06,37.5079998970032,7.85,16.2,2.1
Patuxent River - Jug Bay,02-Jan-2009,16:30:28,02-Jan-2009 16:30:28,11.71,87.1,0.18,3.02,37.4359999656677,7.86,14.4,2.2
Patuxent River - Jug Bay,02-Jan-2009,16:45:27,02-Jan-2009 16:45:27,11.65,86.7,0.18,3.03,37.4539999485016,7.85,19.8,2.4
Patuxent River - Jug Bay,02-Jan-2009,17:00:27,02-Jan-2009 17:00:27,11.59,86.5,0.18,3.12,37.6159997940063,7.86,16.1,1.9
Patuxent River - Jug Bay,02-Jan-2009,17:15:27,02-Jan-2009 17:15:27,11.57,86.4,0.18,3.16,37.6880001544952,7.85,15.1,1.9
Patuxent River - Jug Bay,02-Jan-2009,17:30:28,02-Jan-2009 17:30:28,11.58,86.5,0.17,3.15,37.6700001716614,7.86,16.4,2.2
Patuxent River - Jug Bay,02-Jan-2009,17:45:28,02-Jan-2009 17:45:28,11.61,86.8,0.17,3.19,37.7420001029968,7.87,18.4,2.0
Patuxent River - Jug Bay,02-Jan-2009,18:00:27,02-Jan-2009 18:00:27,11.63,87.0,0.18,3.21,37.7780000686646,7.87,21.1,1.9
Patuxent River - Jug Bay,02-Jan-2009,18:15:27,02-Jan-2009 18:15:27,11.64,87.1,0.18,3.23,37.8140000343323,7.88,21.8,2.5
Patuxent River - Jug Bay,02-Jan-2009,18:30:26,02-Jan-2009 18:30:26,11.67,87.3,0.18,3.23,37.8140000343323,7.9,20.4,2.1
Patuxent River - Jug Bay,02-Jan-2009,18:45:28,02-Jan-2009 18:45:28,11.75,87.9,0.18,3.23,37.8140000343323,7.91,21.4,2.6
Patuxent River - Jug Bay,02-Jan-2009,19:00:27,02-Jan-2009 19:00:27,11.93,88.9,0.18,3.09,37.5619998455048,7.94,30.5,2.9
Patuxent River - Jug Bay,02-Jan-2009,19:15:27,02-Jan-2009 19:15:27,12.0,89.1,0.17,2.97,37.3460000514984,7.95,28.1,2.5
