Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,01-Jan-2010,06:15:27,01-Jan-2010 06:15:27,,,0.18,3.15,37.6700001716614,7.33,26.2,2.6
Patuxent River - Jug Bay,01-Jan-2010,06:30:23,01-Jan-2010 06:30:23,,,0.17,2.9,37.2200001716614,7.33,22.3,2.6
Patuxent River - Jug Bay,01-Jan-2010,06:45:28,01-Jan-2010 06:45:28,,,0.16,2.6,36.6799998283386,7.33,24.1,2.8
Patuxent River - Jug Bay,01-Jan-2010,07:00:28,01-Jan-2010 07:00:28,,,0.16,2.52,36.5359999656677,7.33,21.9,2.5
Patuxent River - Jug Bay,01-Jan-2010,07:15:28,01-Jan-2010 07:15:28,,,0.16,2.6,36.6799998283386,7.32,23.5,2.3
Patuxent River - Jug Bay,01-Jan-2010,07:30:28,01-Jan-2010 07:30:28,,,0.16,2.6,36.6799998283386,7.33,21.3,2.7
Patuxent River - Jug Bay,01-Jan-2010,07:45:27,01-Jan-2010 07:45:27,,,0.16,2.51,36.5179999828339,7.33,19.4,2.5
Patuxent River - Jug Bay,01-Jan-2010,08:00:28,01-Jan-2010 08:00:28,,,0.16,2.46,36.4280000686646,7.33,19.9,2.4
Patuxent River - Jug Bay,01-Jan-2010,08:15:28,01-Jan-2010 08:15:28,,,0.15,2.46,36.4280000686646,7.33,21.3,2.8
Patuxent River - Jug Bay,01-Jan-2010,08:30:28,01-Jan-2010 08:30:28,,,0.16,2.46,36.4280000686646,7.33,20.6,2.7
Patuxent River - Jug Bay,01-Jan-2010,08:45:28,01-Jan-2010 08:45:28,,,0.16,2.48,36.4640000343323,7.33,19.9,2.8
Patuxent River - Jug Bay,01-Jan-2010,09:00:28,01-Jan-2010 09:00:28,,,0.17,2.54,36.5719999313354,7.33,20.8,2.3
Patuxent River - Jug Bay,01-Jan-2010,09:15:29,01-Jan-2010 09:15:29,,,0.17,2.57,36.625999879837,7.33,21.5,2.9
Patuxent River - Jug Bay,01-Jan-2010,09:30:29,01-Jan-2010 09:30:29,,,0.17,2.58,36.6439998626709,7.33,19.8,1.9
Patuxent River - Jug Bay,01-Jan-2010,09:45:28,01-Jan-2010 09:45:28,,,0.17,2.62,36.7159997940064,7.33,20.6,2.1
Patuxent River - Jug Bay,01-Jan-2010,10:00:28,01-Jan-2010 10:00:28,,,0.17,2.67,36.8060001373291,7.34,21.4,2.6
Patuxent River - Jug Bay,01-Jan-2010,10:15:28,01-Jan-2010 10:15:28,,,0.17,2.62,36.7159997940064,7.35,17.4,2.3
Patuxent River - Jug Bay,01-Jan-2010,10:30:28,01-Jan-2010 10:30:28,,,0.17,2.65,36.7700001716614,7.34,18.6,2.2
Patuxent River - Jug Bay,01-Jan-2010,10:45:28,01-Jan-2010 10:45:28,,,0.18,2.76,36.9679999828339,7.34,20.5,2.2
Patuxent River - Jug Bay,01-Jan-2010,11:00:28,01-Jan-2010 11:00:28,,,0.18,2.91,37.2380001544952,7.34,24.2,2.3
Patuxent River - Jug Bay,01-Jan-2010,11:15:28,01-Jan-2010 11:15:28,,,0.17,3.0,37.4,7.33,21.7,1.8
Patuxent River - Jug Bay,01-Jan-2010,11:30:28,01-Jan-2010 11:30:28,,,0.17,3.07,37.525999879837,7.32,20.5,2.1
Patuxent River - Jug Bay,01-Jan-2010,11:45:28,01-Jan-2010 11:45:28,,,0.17,3.13,37.6340002059937,7.33,21.6,1.7
Patuxent River - Jug Bay,01-Jan-2010,12:00:28,01-Jan-2010 12:00:28,,,0.18,3.28,37.9039999485016,7.33,23.9,1.9
Patuxent River - Jug Bay,01-Jan-2010,12:15:28,01-Jan-2010 12:15:28,,,0.19,3.41,38.1380001544952,7.34,22.1,2.3
Patuxent River - Jug Bay,01-Jan-2010,12:30:28,01-Jan-2010 12:30:28,,,0.19,3.48,38.2640000343323,7.34,22.4,1.9
Patuxent River - Jug Bay,01-Jan-2010,12:45:28,01-Jan-2010 12:45:28,,,0.18,3.48,38.2640000343323,7.33,22.7,2.3
Patuxent River - Jug Bay,01-Jan-2010,13:00:28,01-Jan-2010 13:00:28,,,0.19,3.5,38.3,7.33,22.3,1.6
Patuxent River - Jug Bay,01-Jan-2010,13:15:28,01-Jan-2010 13:15:28,,,0.18,3.47,38.2460000514984,7.34,24.0,2.2
Patuxent River - Jug Bay,01-Jan-2010,13:30:28,01-Jan-2010 13:30:28,,,0.18,3.43,38.174000120163,7.35,20.8,1.7
Patuxent River - Jug Bay,01-Jan-2010,13:45:28,01-Jan-2010 13:45:28,,,0.17,3.32,37.975999879837,7.35,20.4,1.8
Patuxent River - Jug Bay,01-Jan-2010,14:00:28,01-Jan-2010 14:00:28,,,0.18,3.31,37.9579998970032,7.34,20.3,1.9
Patuxent River - Jug Bay,01-Jan-2010,14:15:28,01-Jan-2010 14:15:28,,,0.19,3.31,37.9579998970032,7.35,17.7,1.9
Patuxent River - Jug Bay,01-Jan-2010,14:30:27,01-Jan-2010 14:30:27,,,0.19,3.3,37.9399999141693,7.35,17.0,2.0
Patuxent River - Jug Bay,01-Jan-2010,14:45:27,01-Jan-2010 14:45:27,,,0.19,3.29,37.9219999313354,7.35,17.8,1.8
Patuxent River - Jug Bay,01-Jan-2010,15:00:28,01-Jan-2010 15:00:28,,,0.19,3.28,37.9039999485016,7.35,17.2,2.3
Patuxent River - Jug Bay,01-Jan-2010,15:15:28,01-Jan-2010 15:15:28,,,0.19,3.28,37.9039999485016,7.35,21.6,2.2
Patuxent River - Jug Bay,01-Jan-2010,15:30:28,01-Jan-2010 15:30:28,,,0.19,3.27,37.8859999656677,7.36,22.0,2.0
Patuxent River - Jug Bay,01-Jan-2010,15:45:28,01-Jan-2010 15:45:28,,,0.19,3.3,37.9399999141693,7.36,21.2,2.2
Patuxent River - Jug Bay,01-Jan-2010,16:00:28,01-Jan-2010 16:00:28,,,0.19,3.31,37.9579998970032,7.37,22.8,2.5
Patuxent River - Jug Bay,01-Jan-2010,16:15:28,01-Jan-2010 16:15:28,,,0.19,3.34,38.0119998455048,7.37,22.0,2.4
Patuxent River - Jug Bay,01-Jan-2010,16:30:28,01-Jan-2010 16:30:28,,,0.18,3.37,38.0659997940063,7.37,22.7,2.3
Patuxent River - Jug Bay,01-Jan-2010,16:45:27,01-Jan-2010 16:45:27,,,0.19,3.36,38.0479998111725,7.37,21.5,2.7
Patuxent River - Jug Bay,01-Jan-2010,17:00:28,01-Jan-2010 17:00:28,,,0.18,3.36,38.0479998111725,7.36,23.6,3.6
Patuxent River - Jug Bay,01-Jan-2010,17:15:28,01-Jan-2010 17:15:28,,,0.18,3.31,37.9579998970032,7.36,22.6,2.0
Patuxent River - Jug Bay,01-Jan-2010,17:30:28,01-Jan-2010 17:30:28,,,0.18,3.27,37.8859999656677,7.36,22.3,2.4
Patuxent River - Jug Bay,01-Jan-2010,17:45:28,01-Jan-2010 17:45:28,,,0.19,3.26,37.8679999828339,7.37,22.1,2.2
Patuxent River - Jug Bay,01-Jan-2010,18:00:29,01-Jan-2010 18:00:29,,,0.19,3.27,37.8859999656677,7.37,23.6,2.4
Patuxent River - Jug Bay,01-Jan-2010,18:15:28,01-Jan-2010 18:15:28,,,0.19,3.29,37.9219999313354,7.37,21.9,2.8
Patuxent River - Jug Bay,01-Jan-2010,18:30:28,01-Jan-2010 18:30:28,,,0.19,3.28,37.9039999485016,7.37,21.9,2.2
Patuxent River - Jug Bay,01-Jan-2010,18:45:27,01-Jan-2010 18:45:27,,,0.2,3.47,38.2460000514984,7.37,31.7,2.3
Patuxent River - Jug Bay,01-Jan-2010,19:00:27,01-Jan-2010 19:00:27,,,0.2,3.36,38.0479998111725,7.37,17.7,2.1
Patuxent River - Jug Bay,01-Jan-2010,19:15:27,01-Jan-2010 19:15:27,,,0.19,3.23,37.8140000343323,7.37,17.5,2.4
Patuxent River - Jug Bay,01-Jan-2010,19:30:28,01-Jan-2010 19:30:28,,,0.19,3.18,37.724000120163,7.37,18.9,2.1
Patuxent River - Jug Bay,01-Jan-2010,19:45:28,01-Jan-2010 19:45:28,,,0.19,3.15,37.6700001716614,7.38,18.3,2.0
Patuxent River - Jug Bay,01-Jan-2010,20:00:27,01-Jan-2010 20:00:27,,,0.19,3.23,37.8140000343323,7.38,18.1,2.3
Patuxent River - Jug Bay,01-Jan-2010,20:15:28,01-Jan-2010 20:15:28,,,0.19,3.18,37.724000120163,7.39,18.8,2.2
Patuxent River - Jug Bay,01-Jan-2010,20:30:27,01-Jan-2010 20:30:27,,,0.19,3.1,37.5799998283386,7.39,19.5,2.2
Patuxent River - Jug Bay,01-Jan-2010,20:45:28,01-Jan-2010 20:45:28,,,0.18,3.12,37.6159997940063,7.4,20.8,2.5
Patuxent River - Jug Bay,01-Jan-2010,21:00:28,01-Jan-2010 21:00:28,,,0.19,2.98,37.3640000343323,7.41,18.9,1.6
Patuxent River - Jug Bay,01-Jan-2010,21:15:28,01-Jan-2010 21:15:28,,,0.2,3.05,37.4899999141693,7.41,23.4,1.9
Patuxent River - Jug Bay,01-Jan-2010,21:30:28,01-Jan-2010 21:30:28,,,0.19,3.05,37.4899999141693,7.41,25.3,2.9
Patuxent River - Jug Bay,01-Jan-2010,21:45:29,01-Jan-2010 21:45:29,,,0.2,2.88,37.1840002059937,7.42,22.7,2.4
Patuxent River - Jug Bay,01-Jan-2010,22:00:29,01-Jan-2010 22:00:29,,,0.2,2.98,37.3640000343323,7.42,24.0,2.3
Patuxent River - Jug Bay,01-Jan-2010,22:15:28,01-Jan-2010 22:15:28,,,0.2,2.99,37.3820000171661,7.43,24.0,2.2
Patuxent River - Jug Bay,01-Jan-2010,22:30:28,01-Jan-2010 22:30:28,,,0.2,3.01,37.4179999828339,7.43,22.8,2.4
Patuxent River - Jug Bay,01-Jan-2010,22:45:28,01-Jan-2010 22:45:28,,,0.21,2.98,37.3640000343323,7.44,28.7,2.3
Patuxent River - Jug Bay,01-Jan-2010,23:00:28,01-Jan-2010 23:00:28,,,0.2,2.71,36.8780000686645,7.45,37.7,2.8
Patuxent River - Jug Bay,01-Jan-2010,23:15:28,01-Jan-2010 23:15:28,,,0.21,2.83,37.0939998626709,7.45,42.7,2.8
Patuxent River - Jug Bay,01-Jan-2010,23:30:28,01-Jan-2010 23:30:28,,,0.2,2.65,36.7700001716614,7.46,46.0,2.6
Patuxent River - Jug Bay,01-Jan-2010,23:45:28,01-Jan-2010 23:45:28,,,0.2,2.66,36.7880001544952,7.44,45.2,2.8
Patuxent River - Jug Bay,02-Jan-2010,00:00:28,02-Jan-2010 00:00:28,,,0.21,2.65,36.7700001716614,7.43,39.0,3.0
Patuxent River - Jug Bay,02-Jan-2010,00:15:28,02-Jan-2010 00:15:28,,,0.21,2.72,36.8960000514984,7.44,37.7,2.5
Patuxent River - Jug Bay,02-Jan-2010,00:30:28,02-Jan-2010 00:30:28,,,0.2,2.61,36.6979998111725,7.43,44.3,2.7
Patuxent River - Jug Bay,02-Jan-2010,00:45:28,02-Jan-2010 00:45:28,,,0.21,2.82,37.075999879837,7.44,45.0,3.1
Patuxent River - Jug Bay,02-Jan-2010,01:00:28,02-Jan-2010 01:00:28,,,0.21,2.76,36.9679999828339,7.43,42.7,2.8
Patuxent River - Jug Bay,02-Jan-2010,01:15:28,02-Jan-2010 01:15:28,,,0.21,2.69,36.8420001029968,7.43,45.0,2.6
Patuxent River - Jug Bay,02-Jan-2010,01:30:28,02-Jan-2010 01:30:28,,,0.21,2.83,37.0939998626709,7.44,38.6,2.4
Patuxent River - Jug Bay,02-Jan-2010,01:45:28,02-Jan-2010 01:45:28,,,0.22,2.87,37.1659997940063,7.42,35.1,2.0
Patuxent River - Jug Bay,02-Jan-2010,02:00:28,02-Jan-2010 02:00:28,,,0.23,2.62,36.7159997940064,7.42,32.9,3.0
Patuxent River - Jug Bay,02-Jan-2010,02:15:28,02-Jan-2010 02:15:28,,,0.22,2.79,37.0219999313355,7.43,26.2,1.6
Patuxent River - Jug Bay,02-Jan-2010,02:30:28,02-Jan-2010 02:30:28,,,0.22,2.77,36.9859999656677,7.43,22.0,2.0
Patuxent River - Jug Bay,02-Jan-2010,02:45:27,02-Jan-2010 02:45:27,,,0.22,2.72,36.8960000514984,7.43,21.2,1.9
Patuxent River - Jug Bay,02-Jan-2010,03:00:27,02-Jan-2010 03:00:27,,,0.21,2.58,36.6439998626709,7.43,21.7,1.9
Patuxent River - Jug Bay,02-Jan-2010,03:15:28,02-Jan-2010 03:15:28,,,0.21,2.59,36.6619998455048,7.43,20.2,2.0
Patuxent River - Jug Bay,02-Jan-2010,03:30:28,02-Jan-2010 03:30:28,,,0.21,2.61,36.6979998111725,7.44,20.3,2.5
Patuxent River - Jug Bay,02-Jan-2010,03:45:28,02-Jan-2010 03:45:28,,,0.21,2.63,36.7340002059937,7.44,21.0,1.8
Patuxent River - Jug Bay,02-Jan-2010,04:00:28,02-Jan-2010 04:00:28,,,0.22,2.62,36.7159997940064,7.43,20.0,2.1
Patuxent River - Jug Bay,02-Jan-2010,04:15:28,02-Jan-2010 04:15:28,,,0.22,2.63,36.7340002059937,7.43,18.4,2.7
Patuxent River - Jug Bay,02-Jan-2010,04:30:28,02-Jan-2010 04:30:28,,,0.21,2.26,36.0679999828339,7.43,22.8,2.2
Patuxent River - Jug Bay,02-Jan-2010,04:45:33,02-Jan-2010 04:45:33,,,0.22,1.96,35.5280000686646,7.41,,2.8
Patuxent River - Jug Bay,02-Jan-2010,05:00:29,02-Jan-2010 05:00:29,,,0.22,1.89,35.4019999742508,7.42,20.3,2.0
Patuxent River - Jug Bay,02-Jan-2010,05:15:28,02-Jan-2010 05:15:28,,,0.22,2.06,35.7079998970032,7.44,19.8,2.3
Patuxent River - Jug Bay,02-Jan-2010,05:30:27,02-Jan-2010 05:30:27,,,0.22,2.24,36.0320000171661,7.46,18.4,2.6
Patuxent River - Jug Bay,02-Jan-2010,05:45:28,02-Jan-2010 05:45:28,,,0.22,2.2,35.9600000858307,7.45,18.1,2.0
Patuxent River - Jug Bay,02-Jan-2010,06:00:28,02-Jan-2010 06:00:28,,,0.22,2.48,36.4640000343323,7.46,18.6,1.7
Patuxent River - Jug Bay,02-Jan-2010,06:15:28,02-Jan-2010 06:15:28,,,0.22,2.5,36.5,7.45,18.2,1.6
Patuxent River - Jug Bay,02-Jan-2010,06:30:28,02-Jan-2010 06:30:28,,,0.23,2.52,36.5359999656677,7.45,20.3,1.8
Patuxent River - Jug Bay,02-Jan-2010,06:45:28,02-Jan-2010 06:45:28,,,0.23,2.53,36.5539999485016,7.44,19.7,1.7
Patuxent River - Jug Bay,02-Jan-2010,07:00:28,02-Jan-2010 07:00:28,,,0.23,2.23,36.0140000343323,7.45,20.0,1.9
Patuxent River - Jug Bay,02-Jan-2010,07:15:28,02-Jan-2010 07:15:28,,,0.23,2.11,35.7979998111725,7.46,21.0,1.7
Patuxent River - Jug Bay,02-Jan-2010,07:30:28,02-Jan-2010 07:30:28,,,0.24,2.08,35.7439998626709,7.47,21.5,1.8
Patuxent River - Jug Bay,02-Jan-2010,07:45:28,02-Jan-2010 07:45:28,,,0.24,1.96,35.5280000686646,7.47,24.2,1.7
Patuxent River - Jug Bay,02-Jan-2010,08:00:28,02-Jan-2010 08:00:28,,,0.25,2.03,35.6539999485016,7.48,22.7,1.9
Patuxent River - Jug Bay,02-Jan-2010,08:15:28,02-Jan-2010 08:15:28,,,0.25,1.92,35.4559999227524,7.49,26.2,2.1
Patuxent River - Jug Bay,02-Jan-2010,08:30:28,02-Jan-2010 08:30:28,,,0.25,1.69,35.0420001029968,7.5,45.9,3.3
Patuxent River - Jug Bay,02-Jan-2010,08:45:29,02-Jan-2010 08:45:29,,,0.25,1.84,35.3120000600815,7.49,45.3,2.5
Patuxent River - Jug Bay,02-Jan-2010,09:00:28,02-Jan-2010 09:00:28,,,0.26,1.85,35.3300000429153,7.49,75.2,3.3
Patuxent River - Jug Bay,02-Jan-2010,09:15:28,02-Jan-2010 09:15:28,,,0.26,1.92,35.4559999227524,7.48,62.0,2.7
Patuxent River - Jug Bay,02-Jan-2010,09:30:28,02-Jan-2010 09:30:28,,,0.27,1.93,35.4739999055862,7.5,63.7,3.0
Patuxent River - Jug Bay,02-Jan-2010,09:45:28,02-Jan-2010 09:45:28,,,0.27,1.88,35.3839999914169,7.49,70.6,3.0
Patuxent River - Jug Bay,02-Jan-2010,10:00:28,02-Jan-2010 10:00:28,,,0.28,2.05,35.6899999141693,7.49,73.0,2.6
Patuxent River - Jug Bay,02-Jan-2010,10:15:28,02-Jan-2010 10:15:28,,,0.28,2.2,35.9600000858307,7.49,75.2,3.1
Patuxent River - Jug Bay,02-Jan-2010,10:30:28,02-Jan-2010 10:30:28,,,0.29,2.2,35.9600000858307,7.48,90.1,3.4
Patuxent River - Jug Bay,02-Jan-2010,10:45:28,02-Jan-2010 10:45:28,,,0.3,2.14,35.8520001888275,7.47,74.5,2.6
Patuxent River - Jug Bay,02-Jan-2010,11:00:28,02-Jan-2010 11:00:28,,,0.29,2.27,36.0859999656677,7.46,69.4,2.8
Patuxent River - Jug Bay,02-Jan-2010,11:15:28,02-Jan-2010 11:15:28,,,0.3,2.33,36.1939998626709,7.46,69.2,2.4
Patuxent River - Jug Bay,02-Jan-2010,11:30:28,02-Jan-2010 11:30:28,,,0.3,2.54,36.5719999313354,7.46,73.3,2.6
Patuxent River - Jug Bay,02-Jan-2010,11:45:27,02-Jan-2010 11:45:27,,,0.3,2.65,36.7700001716614,7.45,67.6,2.2
Patuxent River - Jug Bay,02-Jan-2010,12:00:28,02-Jan-2010 12:00:28,,,0.3,2.63,36.7340002059937,7.45,60.8,2.5
Patuxent River - Jug Bay,02-Jan-2010,12:15:28,02-Jan-2010 12:15:28,,,0.3,2.6,36.6799998283386,7.46,83.0,2.9
Patuxent River - Jug Bay,02-Jan-2010,12:30:28,02-Jan-2010 12:30:28,,,0.3,2.57,36.625999879837,7.46,91.7,3.4
Patuxent River - Jug Bay,02-Jan-2010,12:45:28,02-Jan-2010 12:45:28,,,0.29,2.71,36.8780000686645,7.45,101.3,3.5
Patuxent River - Jug Bay,02-Jan-2010,13:00:28,02-Jan-2010 13:00:28,,,0.29,2.68,36.824000120163,7.43,138.8,4.3
Patuxent River - Jug Bay,02-Jan-2010,13:15:28,02-Jan-2010 13:15:28,,,0.29,2.57,36.625999879837,7.42,115.3,3.7
Patuxent River - Jug Bay,02-Jan-2010,13:30:28,02-Jan-2010 13:30:28,,,0.28,2.63,36.7340002059937,7.42,168.7,4.2
Patuxent River - Jug Bay,02-Jan-2010,13:45:28,02-Jan-2010 13:45:28,,,0.3,2.64,36.7520001888275,7.42,99.3,3.7
Patuxent River - Jug Bay,02-Jan-2010,14:00:29,02-Jan-2010 14:00:29,,,0.29,2.57,36.625999879837,7.42,112.5,3.6
Patuxent River - Jug Bay,02-Jan-2010,14:15:28,02-Jan-2010 14:15:28,,,0.28,2.61,36.6979998111725,7.42,118.0,3.8
Patuxent River - Jug Bay,02-Jan-2010,14:30:28,02-Jan-2010 14:30:28,,,0.28,2.64,36.7520001888275,7.42,120.5,3.9
Patuxent River - Jug Bay,02-Jan-2010,14:45:28,02-Jan-2010 14:45:28,,,0.27,2.7,36.8600000858307,7.42,81.9,2.9
Patuxent River - Jug Bay,02-Jan-2010,15:00:28,02-Jan-2010 15:00:28,,,0.28,2.7,36.8600000858307,7.43,91.7,2.8
Patuxent River - Jug Bay,02-Jan-2010,15:15:28,02-Jan-2010 15:15:28,,,0.28,2.66,36.7880001544952,7.43,106.9,3.8
Patuxent River - Jug Bay,02-Jan-2010,15:30:28,02-Jan-2010 15:30:28,,,0.28,2.51,36.5179999828339,7.44,118.9,3.4
Patuxent River - Jug Bay,02-Jan-2010,15:45:28,02-Jan-2010 15:45:28,,,0.28,2.44,36.3920001029968,7.46,63.3,2.5
Patuxent River - Jug Bay,02-Jan-2010,16:00:28,02-Jan-2010 16:00:28,,,0.27,2.34,36.2119998455048,7.48,57.4,2.4
Patuxent River - Jug Bay,02-Jan-2010,16:15:28,02-Jan-2010 16:15:28,,,0.28,2.3,36.1399999141693,7.49,39.9,1.9
Patuxent River - Jug Bay,02-Jan-2010,16:30:28,02-Jan-2010 16:30:28,,,0.28,2.31,36.1579998970032,7.5,38.2,2.5
Patuxent River - Jug Bay,02-Jan-2010,16:45:28,02-Jan-2010 16:45:28,,,0.28,2.19,35.9420001029968,7.5,39.1,2.3
Patuxent River - Jug Bay,02-Jan-2010,17:00:28,02-Jan-2010 17:00:28,,,0.28,1.81,35.2579998970032,7.49,49.7,2.2
Patuxent River - Jug Bay,02-Jan-2010,17:15:28,02-Jan-2010 17:15:28,,,0.27,2.04,35.6719999313354,7.5,36.6,2.3
Patuxent River - Jug Bay,02-Jan-2010,17:30:28,02-Jan-2010 17:30:28,,,0.28,2.17,35.9060001373291,7.49,31.3,2.2
Patuxent River - Jug Bay,02-Jan-2010,17:45:28,02-Jan-2010 17:45:28,,,0.28,2.15,35.8700001716614,7.49,34.5,2.6
Patuxent River - Jug Bay,02-Jan-2010,18:00:28,02-Jan-2010 18:00:28,,,0.27,2.14,35.8520001888275,7.47,56.0,2.5
Patuxent River - Jug Bay,02-Jan-2010,18:15:28,02-Jan-2010 18:15:28,,,0.26,2.31,36.1579998970032,7.49,39.4,2.2
Patuxent River - Jug Bay,02-Jan-2010,18:30:28,02-Jan-2010 18:30:28,,,0.26,2.23,36.0140000343323,7.46,41.8,2.2
Patuxent River - Jug Bay,02-Jan-2010,18:45:29,02-Jan-2010 18:45:29,,,0.25,2.03,35.6539999485016,7.46,51.3,2.5
Patuxent River - Jug Bay,02-Jan-2010,19:00:29,02-Jan-2010 19:00:29,,,0.24,1.91,35.4379999399185,7.45,49.1,2.7
Patuxent River - Jug Bay,02-Jan-2010,19:15:29,02-Jan-2010 19:15:29,,,0.24,1.83,35.2940000772476,7.47,54.8,2.8
Patuxent River - Jug Bay,02-Jan-2010,19:30:28,02-Jan-2010 19:30:28,,,0.25,1.86,35.3480000257492,7.46,35.4,2.3
Patuxent River - Jug Bay,02-Jan-2010,19:45:28,02-Jan-2010 19:45:28,,,0.27,1.61,34.8980000257492,7.5,40.4,2.7
Patuxent River - Jug Bay,02-Jan-2010,20:00:28,02-Jan-2010 20:00:28,,,0.27,1.65,34.9699999570847,7.5,46.8,2.3
Patuxent River - Jug Bay,02-Jan-2010,20:15:28,02-Jan-2010 20:15:28,,,0.27,1.75,35.15,7.5,41.9,2.4
Patuxent River - Jug Bay,02-Jan-2010,20:30:28,02-Jan-2010 20:30:28,,,0.26,1.76,35.1679999828339,7.49,44.3,2.3
Patuxent River - Jug Bay,02-Jan-2010,20:45:28,02-Jan-2010 20:45:28,,,0.25,1.88,35.3839999914169,7.48,45.9,2.6
Patuxent River - Jug Bay,02-Jan-2010,21:00:28,02-Jan-2010 21:00:28,,,0.26,1.79,35.2219999313354,7.48,44.3,2.9
Patuxent River - Jug Bay,02-Jan-2010,21:15:29,02-Jan-2010 21:15:29,,,0.26,1.85,35.3300000429153,7.48,41.9,2.1
Patuxent River - Jug Bay,02-Jan-2010,21:30:29,02-Jan-2010 21:30:29,,,0.26,1.82,35.2760000944138,7.47,47.6,2.2
Patuxent River - Jug Bay,02-Jan-2010,21:45:28,02-Jan-2010 21:45:28,,,0.26,1.91,35.4379999399185,7.47,53.2,2.9
Patuxent River - Jug Bay,02-Jan-2010,22:00:28,02-Jan-2010 22:00:28,,,0.27,1.75,35.15,7.46,48.7,2.5
Patuxent River - Jug Bay,02-Jan-2010,22:15:28,02-Jan-2010 22:15:28,,,0.27,1.71,35.0780000686646,7.45,99.8,3.7
Patuxent River - Jug Bay,02-Jan-2010,22:30:28,02-Jan-2010 22:30:28,,,0.25,1.84,35.3120000600815,7.44,74.2,2.6
